date_key,y,m,site_code,cost_per_unit_imp,kwh_per_unit_imp,fx_effect_ratio_imp,cost_per_unit_imp_lag1,cost_per_unit_imp_roll3,kwh_per_unit_imp_lag1,kwh_per_unit_imp_roll3,fx_effect_ratio_imp_lag1,fx_effect_ratio_imp_roll3,cost_per_unit_imp_mean,cost_per_unit_imp_std,cost_per_unit_imp_z,cost_per_unit_imp_is_outlier,kwh_per_unit_imp_mean,kwh_per_unit_imp_std,kwh_per_unit_imp_z,kwh_per_unit_imp_is_outlier,fx_effect_ratio_imp_mean,fx_effect_ratio_imp_std,fx_effect_ratio_imp_z,fx_effect_ratio_imp_is_outlier,fx_effect_ratio_imp_cap,cost_per_unit_imp_robust,kwh_per_unit_imp_robust,fx_effect_ratio_imp_robust
20250706,2025,7,SC02,753.0956107429364,0.4654544428772921,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.49922647362978284,0.49976742656034406,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-1.3904558794357367,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-1.8821569544010956,0.2169702688597468
20250707,2025,7,SC02,753.0956107429364,0.5342819626814097,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.4654544428772921,0.4996542930628281,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.30872709736562187,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-0.024140600976287167,0.2169702688597468
20250708,2025,7,SC02,753.0956107429364,0.5522712386284114,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5342819626814097,0.5173358813957044,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.7528382834307458,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.46148446572561,0.2169702688597468
20250709,2025,7,SC02,753.0956107429364,0.5396862267343485,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5522712386284114,0.5420798093480564,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.4421451473989137,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.12174887778400126,0.2169702688597468
20250710,2025,7,SC02,753.0956107429364,0.5306788601722996,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5396862267343485,0.5408787751783531,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.21977531667420294,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-0.12140726704307811,0.2169702688597468
20250711,2025,7,SC02,753.0956107429364,0.5539268206039076,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5306788601722996,0.5414306358368518,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.7937105496037601,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.5061773210494955,0.2169702688597468
20250712,2025,7,SC02,753.0956107429364,0.481844824120603,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5539268206039076,0.5221501682989367,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-0.9858174895710479,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-1.4396944557434443,0.2169702688597468
20250713,2025,7,SC02,753.0956107429364,0.45470657074340526,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.481844824120603,0.49682607182263855,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-1.6557945320373906,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-2.1722984885739693,0.2169702688597468
20250714,2025,7,SC02,753.0956107429364,0.5323482900136799,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.45470657074340526,0.48963322829256267,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.26098945275684426,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-0.07634058506749991,0.2169702688597468
20250715,2025,7,SC02,753.0956107429364,0.5152546120546121,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5323482900136799,0.5007698242705657,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-0.16101161137615327,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-0.5377887569399536,0.2169702688597468
20250716,2025,7,SC02,753.0956107429364,0.513702857142857,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5152546120546121,0.520435253070383,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-0.1993206415101198,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-0.5796787743451096,0.2169702688597468
20250717,2025,7,SC02,753.0956107429364,0.5527504350852767,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.513702857142857,0.5272359680942486,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.7646684708959667,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.47442049561442134,0.2169702688597468
20250718,2025,7,SC02,753.0956107429364,0.5576955801104974,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5527504350852767,0.5413829574462103,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.8867519960408935,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.6079159397778432,0.2169702688597468
20250719,2025,7,SC02,753.0956107429364,0.41843043867502233,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5576955801104974,0.5096254846235988,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-2.5513634302080686,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-3.1515818742586195,0.2169702688597468
20250720,2025,7,SC02,753.0956107429364,0.46776723163841816,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.41843043867502233,0.48129775014131265,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-1.3333587865428471,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-1.8197226352157014,0.2169702688597468
20250721,2025,7,SC02,753.0956107429364,0.5457915570934257,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.46776723163841816,0.4773297424689555,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.5928708083469918,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.2865638192857552,0.2169702688597468
20250722,2025,7,SC02,753.0956107429364,0.5307915875169608,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5457915570934257,0.5147834587496015,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.2225582788616159,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-0.11836416378358693,0.2169702688597468
20250723,2025,7,SC02,753.0956107429364,0.5362357866306549,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5307915875169608,0.5376063104136805,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.356962227785439,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.028603372070281175,0.2169702688597468
20250724,2025,7,SC02,753.0956107429364,0.5424820020569077,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5362357866306549,0.5365031254015078,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.5111659961607723,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.19722154169227776,0.2169702688597468
20250725,2025,7,SC02,753.0956107429364,0.552109372797745,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5424820020569077,0.5436090538284358,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.7488422123130152,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.45711485657370526,0.2169702688597468
20250726,2025,7,SC02,753.0956107429364,0.42682017584451637,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.552109372797745,0.5071371835663897,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-2.3442413572521716,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-2.925098791529212,0.2169702688597468
20250727,2025,7,SC02,753.0956107429364,0.46335953645581834,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.42682017584451637,0.48076302836602663,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,-1.4421739907303281,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,-1.9387094845673796,0.2169702688597468
20250728,2025,7,SC02,753.0956107429364,0.5801204392490258,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.46335953645581834,0.4901000505164535,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,1.4403668729651136,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,1.2132806997054693,0.2169702688597468
20250729,2025,7,SC02,753.0956107429364,0.5499292640390652,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5801204392490258,0.5311364132479698,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.6950206638849016,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.39826226770518414,0.2169702688597468
20250730,2025,7,SC02,753.0956107429364,0.5515691672401928,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5499292640390652,0.560539623509428,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.7355058594998015,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.44253187053847576,0.2169702688597468
20250731,2025,7,SC02,753.0956107429364,0.553555322862129,2.4635909598298233e-06,753.0956107429364,753.0956107429364,0.5515691672401928,0.5516845847137958,2.4635909598298233e-06,2.4635909598298233e-06,753.0956107429364,0.0,,False,0.5217765876287475,0.040506243732315726,0.7845391797716519,False,2.4635909598298233e-06,3.4985156777834196e-07,0.0,False,2.4635909598298233e-06,0.6671784044549447,0.49614864528942987,0.2169702688597468
20250802,2025,8,SC02,710.6505072050128,0.4653365126676604,-3.5545294498285016e-06,753.0956107429364,738.9472428969617,0.553555322862129,0.5234870009233275,2.4635909598298233e-06,4.575508232770485e-07,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-1.6328125788587602,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-1.8853405103200376,-1.73031686204638
20250803,2025,8,SC02,710.6505072050128,0.463840776699029,-3.5545294498285016e-06,710.6505072050128,724.7988750509872,0.4653365126676604,0.4942442040762729,-3.5545294498285016e-06,-1.5484893132757265e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-1.6736290833058611,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-1.9257182821478198,-1.73031686204638
20250804,2025,8,SC02,710.6505072050128,0.557320377490388,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.463840776699029,0.4954992222856925,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.8772960942874396,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.5977872498875918,-1.73031686204638
20250805,2025,8,SC02,710.6505072050128,0.5530146407899218,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.557320377490388,0.5247252649931129,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.7597986717019336,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.4815527956202313,-1.73031686204638
20250806,2025,8,SC02,710.6505072050128,0.5320990654205608,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5530146407899218,0.5474780279002903,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.189042406571573,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-0.08306846616809317,-1.73031686204638
20250807,2025,8,SC02,710.6505072050128,0.5551032876712328,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5320990654205608,0.5467389979605718,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.8167948705681423,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.5379363479122534,-1.73031686204638
20250808,2025,8,SC02,710.6505072050128,0.521735102853351,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5551032876712328,0.5363124853150483,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-0.09377537215790054,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-0.36284626421983157,-1.73031686204638
20250809,2025,8,SC02,710.6505072050128,0.47787281648675173,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.521735102853351,0.5182370690037786,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-1.2907147010826798,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-1.546919809215825,-1.73031686204638
20250810,2025,8,SC02,710.6505072050128,0.449371267074894,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.47787281648675173,0.48299306213833226,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-2.068481394346609,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-2.316326364266626,-1.73031686204638
20250811,2025,8,SC02,710.6505072050128,0.5459567491166079,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.449371267074894,0.4910669442260846,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.5671988593603419,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.29102321984822205,-1.73031686204638
20250812,2025,8,SC02,710.6505072050128,0.5348543847722639,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5459567491166079,0.5100608003212553,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.26423114772010203,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-0.008687921453683634,-1.73031686204638
20250813,2025,8,SC02,710.6505072050128,0.5346372996931469,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5348543847722639,0.5384828111940063,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.2583072050704607,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-0.014548188222438644,-1.73031686204638
20250814,2025,8,SC02,710.6505072050128,0.5448673024523161,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5346372996931469,0.5381196623059089,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.5374694114159746,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.26161333083581656,-1.73031686204638
20250815,2025,8,SC02,710.6505072050128,0.5419068530514831,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5448673024523161,0.5404704850656487,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.45668296336051967,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.18169524841923596,-1.73031686204638
20250816,2025,8,SC02,710.6505072050128,0.5094489539748954,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5419068530514831,0.5320743698262316,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-0.42904687785959295,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-0.6945139692562793,-1.73031686204638
20250817,2025,8,SC02,710.6505072050128,0.4778682587064676,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5094489539748954,0.5097413552442821,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-1.2908390764157183,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-1.5470428476505578,-1.73031686204638
20250818,2025,8,SC02,710.6505072050128,0.5455535873669757,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.4778682587064676,0.5109569333494463,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.5561971493714997,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.28013976616539554,-1.73031686204638
20250819,2025,8,SC02,710.6505072050128,0.5355881786941581,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5455535873669757,0.5196700082558672,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.2842553388236,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.011121031575619097,-1.73031686204638
20250820,2025,8,SC02,710.6505072050128,0.5471581824393578,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5355881786941581,0.5427666495001638,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.5999842637293946,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.3234562171082119,-1.73031686204638
20250821,2025,8,SC02,710.6505072050128,0.5408289355838786,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5471581824393578,0.5411917655724648,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.42726813077456116,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.15259659299548362,-1.73031686204638
20250822,2025,8,SC02,710.6505072050128,0.575523279648609,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5408289355838786,0.5545034658906152,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,1.3740273707111814,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,1.0891792103420948,-1.73031686204638
20250823,2025,8,SC02,710.6505072050128,0.5071958289885297,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.575523279648609,0.5411826814070059,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-0.49053144997295905,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-0.7553376497098525,-1.73031686204638
20250824,2025,8,SC02,710.6505072050128,0.49262546972860133,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5071958289885297,0.5251148594552467,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-0.8881358039505446,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-1.1486681933247898,-1.73031686204638
20250825,2025,8,SC02,710.6505072050128,0.5628665274878218,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.49262546972860133,0.5208959420683176,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,1.0286426292254753,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.7475069757052084,-1.73031686204638
20250826,2025,8,SC02,710.6505072050128,0.5669868581687613,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5628665274878218,0.5408262851283948,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,1.1410805855821535,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.8587363474520227,-1.73031686204638
20250827,2025,8,SC02,710.6505072050128,0.5501989757596449,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5669868581687613,0.5600174538054095,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.6829631829257965,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.40554320400760735,-1.73031686204638
20250828,2025,8,SC02,710.6505072050128,0.5431495118549512,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5501989757596449,0.5534451152611192,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.4905933523875308,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.21524113798698505,-1.73031686204638
20250829,2025,8,SC02,710.6505072050128,0.5545651466949454,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5431495118549512,0.5493045447698471,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,0.8021097697131414,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,0.5234090957718927,-1.73031686204638
20250830,2025,8,SC02,710.6505072050128,0.45168007644529384,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.5545651466949454,0.5164649116650635,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-2.00547727469529,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-2.253999469743155,-1.73031686204638
20250831,2025,8,SC02,710.6505072050128,0.46994875791524604,-3.5545294498285016e-06,710.6505072050128,710.6505072050128,0.45168007644529384,0.49206466035182844,-3.5545294498285016e-06,-3.5545294498285016e-06,710.6505072050128,0.0,,False,0.5251715362032512,0.03664537149598145,-1.5069509745333296,False,-3.5545294498285016e-06,1.8207463520312644e-06,0.0,False,-3.5545294498285016e-06,-0.3197205251517563,-1.760831780085256,-1.73031686204638
20250902,2025,9,SC02,738.1519470914128,0.5418956521739131,3.761446214616393e-06,710.6505072050128,719.8176538338129,0.46994875791524604,0.4878414955114844,-3.5545294498285016e-06,-1.1158708950135368e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,0.5503832296733397,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,0.181392877888422,0.6369181368633158
20250903,2025,9,SC02,738.1519470914128,0.5219343677781444,3.761446214616393e-06,738.1519470914128,728.9848004626128,0.5418956521739131,0.5112595926224346,3.761446214616393e-06,1.3227876598014281e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,-0.058230488012987976,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,-0.3574670570366617,0.6369181368633158
20250904,2025,9,SC02,738.1519470914128,0.5340134100914325,3.761446214616393e-06,738.1519470914128,738.1519470914128,0.5219343677781444,0.5326144766811635,3.761446214616393e-06,3.761446214616393e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,0.3100559760553807,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,-0.03139024625410947,0.6369181368633158
20250905,2025,9,SC02,738.1519470914128,0.5305856856187292,3.761446214616393e-06,738.1519470914128,738.1519470914128,0.5340134100914325,0.5288444878294354,3.761446214616393e-06,3.761446214616393e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,0.20554566032747093,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,-0.12392253774801604,0.6369181368633158
20250906,2025,9,SC02,738.1519470914128,0.45606002831524317,3.761446214616393e-06,738.1519470914128,738.1519470914128,0.5305856856187292,0.5068863746751351,3.761446214616393e-06,3.761446214616393e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,-2.0667198139376244,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,-2.135761558152847,0.6369181368633158
20250907,2025,9,SC02,738.1519470914128,0.4519186946386946,3.761446214616393e-06,738.1519470914128,738.1519470914128,0.45606002831524317,0.4795214695242224,3.761446214616393e-06,3.761446214616393e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,-2.192987865386162,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,-2.2475579110929944,0.6369181368633158
20250908,2025,9,SC02,738.1519470914128,0.5286126984126985,3.761446214616393e-06,738.1519470914128,738.1519470914128,0.4519186946386946,0.47886380712221216,3.761446214616393e-06,3.761446214616393e-06,738.1519470914128,0.0,,False,0.5238442086147105,0.03279795347310349,0.14538985799521092,False,3.761446214616393e-06,1.8994880171296901e-07,0.0,False,3.761446214616393e-06,0.3197205251517563,-0.177183827771772,0.6369181368633158
