ref_month,site_code,cost_center,account_code,account_name,amount_br,amount_fx,fx_rate
2025-05-01,SC03,CC01,GAS,Gás,200564.89,31507.61,6.3656
2025-05-01,SC03,CC01,WATR,Água,247369.44,38860.34,6.3656
2025-05-01,SC03,CC01,MNTC,Manutenção,179130.15,28140.33,6.3656
2025-05-01,SC03,CC01,LABR,Mão de obra,222892.52,35015.16,6.3656
2025-05-01,SC03,CC01,PACK,Embalagens,205453.27,32275.55,6.3656
2025-05-01,SC03,CC01,MATL,Matéria-prima,64477.72,10129.09,6.3656
2025-05-01,SC03,CC01,LOGS,Logística,163127.75,25626.45,6.3656
2025-05-01,SC03,CC01,DEPR,Depreciação,234697.27,36869.62,6.3656
2025-05-01,SC03,CC01,OTHR,Outros,141616.11,22247.09,6.3656
2025-05-01,SC03,CC02,ELEC,Energia,173863.27,27312.94,6.3656
2025-05-01,SC03,CC02,GAS,Gás,199671.8,31367.31,6.3656
2025-05-01,SC03,CC02,WATR,Água,265798.81,41755.49,6.3656
2025-05-01,SC03,CC02,MNTC,Manutenção,71414.94,11218.88,6.3656
2025-05-01,SC03,CC02,LABR,Mão de obra,183122.97,28767.58,6.3656
2025-05-01,SC03,CC02,PACK,Embalagens,148442.34,23319.45,6.3656
2025-05-01,SC03,CC02,MATL,Matéria-prima,226376.69,35562.5,6.3656
2025-05-01,SC03,CC02,LOGS,Logística,211546.55,33232.77,6.3656
2025-05-01,SC03,CC02,DEPR,Depreciação,66151.97,10392.1,6.3656
2025-05-01,SC03,CC02,OTHR,Outros,69105.02,10856.01,6.3656
2025-05-01,SC03,CC03,ELEC,Energia,195600.26,30727.7,6.3656
2025-05-01,SC03,CC03,GAS,Gás,277057.43,43524.16,6.3656
2025-05-01,SC03,CC03,WATR,Água,168930.41,26538.01,6.3656
2025-05-01,SC03,CC03,MNTC,Manutenção,186786.03,29343.03,6.3656
2025-05-01,SC03,CC03,LABR,Mão de obra,225962.53,35497.44,6.3656
2025-05-01,SC03,CC03,PACK,Embalagens,83422.28,13105.17,6.3656
2025-05-01,SC03,CC03,MATL,Matéria-prima,225302.31,35393.72,6.3656
2025-05-01,SC03,CC03,LOGS,Logística,55635.88,8740.08,6.3656
2025-05-01,SC03,CC03,DEPR,Depreciação,273473.64,42961.16,6.3656
2025-05-01,SC03,CC03,OTHR,Outros,209673.94,32938.59,6.3656
2025-05-01,SC03,CC04,ELEC,Energia,80186.25,12596.81,6.3656
2025-05-01,SC03,CC04,GAS,Gás,63480.36,9972.41,6.3656
2025-05-01,SC03,CC04,WATR,Água,60798.42,9551.09,6.3656
2025-05-01,SC03,CC04,MNTC,Manutenção,230990.95,36287.37,6.3656
2025-05-01,SC03,CC04,LABR,Mão de obra,125415.26,19702.03,6.3656
2025-05-01,SC03,CC04,PACK,Embalagens,192379.5,30221.73,6.3656
2025-05-01,SC03,CC04,MATL,Matéria-prima,129425.49,20332.01,6.3656
2025-05-01,SC03,CC04,LOGS,Logística,204790.58,32171.44,6.3656
2025-05-01,SC03,CC04,DEPR,Depreciação,138707.32,21790.14,6.3656
2025-05-01,SC03,CC04,OTHR,Outros,283280.97,44501.84,6.3656
2025-05-01,SC03,CC05,ELEC,Energia,192152.74,30186.11,6.3656
2025-05-01,SC03,CC05,GAS,Gás,322680.77,50691.33,6.3656
2025-05-01,SC03,CC05,WATR,Água,168793.83,26516.56,6.3656
2025-05-01,SC03,CC05,MNTC,Manutenção,59946.05,9417.19,6.3656
2025-05-01,SC03,CC05,LABR,Mão de obra,156680.17,24613.57,6.3656
2025-05-01,SC03,CC05,PACK,Embalagens,171157.02,26887.8,6.3656
2025-05-01,SC03,CC05,MATL,Matéria-prima,89185.82,14010.59,6.3656
2025-05-01,SC03,CC05,LOGS,Logística,225160.71,35371.48,6.3656
2025-05-01,SC03,CC05,DEPR,Depreciação,189873.69,29828.08,6.3656
2025-05-01,SC03,CC05,OTHR,Outros,148596.69,23343.7,6.3656
2025-06-01,SC01,CC01,ELEC,Energia,92746.73,14677.1,6.3191
2025-06-01,SC01,CC01,GAS,Gás,220019.88,34817.98,6.3191
2025-06-01,SC01,CC01,WATR,Água,94923.07,15021.5,6.3191
2025-06-01,SC01,CC01,MNTC,Manutenção,233487.08,36949.15,6.3191
2025-06-01,SC01,CC01,LABR,Mão de obra,268559.99,42499.41,6.3191
2025-06-01,SC01,CC01,PACK,Embalagens,192096.82,30399.17,6.3191
2025-06-01,SC01,CC01,MATL,Matéria-prima,78977.94,12498.2,6.3191
2025-06-01,SC01,CC01,LOGS,Logística,281520.64,44550.42,6.3191
2025-06-01,SC01,CC01,DEPR,Depreciação,59331.0,9389.09,6.3191
2025-06-01,SC01,CC01,OTHR,Outros,64638.02,10228.92,6.3191
2025-06-01,SC01,CC02,ELEC,Energia,310545.41,49143.57,6.3191
2025-06-01,SC01,CC02,GAS,Gás,167290.16,26473.54,6.3191
2025-06-01,SC01,CC02,WATR,Água,238771.34,37785.38,6.3191
2025-06-01,SC01,CC02,MNTC,Manutenção,366406.82,57983.6,6.3191
2025-06-01,SC01,CC02,LABR,Mão de obra,73467.78,11626.22,6.3191
2025-06-01,SC01,CC02,PACK,Embalagens,238703.03,37774.57,6.3191
2025-06-01,SC01,CC02,MATL,Matéria-prima,308209.58,48773.93,6.3191
2025-06-01,SC01,CC02,LOGS,Logística,292129.13,46229.21,6.3191
2025-06-01,SC01,CC02,DEPR,Depreciação,101705.08,16094.75,6.3191
2025-06-01,SC01,CC02,OTHR,Outros,192542.29,30469.67,6.3191
2025-06-01,SC01,CC03,ELEC,Energia,79068.0,12512.45,6.3191
2025-06-01,SC01,CC03,GAS,Gás,66427.34,10512.07,6.3191
2025-06-01,SC01,CC03,WATR,Água,110339.31,17461.11,6.3191
2025-06-01,SC01,CC03,MNTC,Manutenção,305219.18,48300.7,6.3191
2025-06-01,SC01,CC03,LABR,Mão de obra,95105.31,15050.34,6.3191
2025-06-01,SC01,CC03,PACK,Embalagens,199638.17,31592.59,6.3191
2025-06-01,SC01,CC03,MATL,Matéria-prima,57436.79,9089.33,6.3191
2025-06-01,SC01,CC03,LOGS,Logística,209680.12,33181.72,6.3191
2025-06-01,SC01,CC03,DEPR,Depreciação,289346.95,45788.93,6.3191
2025-06-01,SC01,CC03,OTHR,Outros,202549.88,32053.36,6.3191
2025-06-01,SC01,CC04,ELEC,Energia,118333.82,18726.23,6.3191
2025-06-01,SC01,CC04,GAS,Gás,335166.25,53039.8,6.3191
2025-06-01,SC01,CC04,WATR,Água,220605.67,34910.68,6.3191
2025-06-01,SC01,CC04,MNTC,Manutenção,148870.2,23558.59,6.3191
2025-06-01,SC01,CC04,LABR,Mão de obra,229699.77,36349.81,6.3191
2025-06-01,SC01,CC04,PACK,Embalagens,252501.38,39958.15,6.3191
2025-06-01,SC01,CC04,MATL,Matéria-prima,175849.74,27828.08,6.3191
2025-06-01,SC01,CC04,LOGS,Logística,328107.05,51922.69,6.3191
2025-06-01,SC01,CC04,DEPR,Depreciação,265036.81,41941.87,6.3191
2025-06-01,SC01,CC04,OTHR,Outros,342789.56,54246.18,6.3191
2025-06-01,SC01,CC05,ELEC,Energia,236821.05,37476.75,6.3191
2025-06-01,SC01,CC05,GAS,Gás,137950.37,21830.54,6.3191
2025-06-01,SC01,CC05,WATR,Água,226835.91,35896.61,6.3191
2025-06-01,SC01,CC05,MNTC,Manutenção,291552.76,46138.0,6.3191
2025-06-01,SC01,CC05,LABR,Mão de obra,181724.35,28757.74,6.3191
2025-06-01,SC01,CC05,PACK,Embalagens,255499.68,40432.63,6.3191
2025-06-01,SC01,CC05,MATL,Matéria-prima,151161.71,23921.22,6.3191
2025-06-01,SC01,CC05,LOGS,Logística,117671.1,18621.36,6.3191
2025-06-01,SC01,CC05,DEPR,Depreciação,180445.73,28555.4,6.3191
2025-06-01,SC01,CC05,OTHR,Outros,115485.42,18275.48,6.3191
2025-06-01,SC02,CC01,ELEC,Energia,80665.35,12765.23,6.3191
2025-06-01,SC02,CC01,GAS,Gás,131974.86,20884.92,6.3191
2025-06-01,SC02,CC01,WATR,Água,206561.56,32688.21,6.3191
2025-06-01,SC02,CC01,MNTC,Manutenção,226737.74,35881.07,6.3191
2025-06-01,SC02,CC01,LABR,Mão de obra,142928.41,22618.31,6.3191
2025-06-01,SC02,CC01,PACK,Embalagens,122827.09,19437.29,6.3191
2025-06-01,SC02,CC01,MATL,Matéria-prima,124185.93,19652.33,6.3191
2025-06-01,SC02,CC01,LOGS,Logística,160194.33,25350.63,6.3191
2025-06-01,SC02,CC01,DEPR,Depreciação,69508.0,10999.59,6.3191
2025-06-01,SC02,CC01,OTHR,Outros,226091.44,35778.8,6.3191
2025-06-01,SC02,CC02,ELEC,Energia,296201.02,46873.58,6.3191
2025-06-01,SC02,CC02,GAS,Gás,217843.21,34473.52,6.3191
2025-06-01,SC02,CC02,WATR,Água,236282.45,37391.52,6.3191
2025-06-01,SC02,CC02,MNTC,Manutenção,109293.61,17295.63,6.3191
2025-06-01,SC02,CC02,LABR,Mão de obra,217622.05,34438.52,6.3191
2025-06-01,SC02,CC02,PACK,Embalagens,167273.16,26470.85,6.3191
2025-06-01,SC02,CC02,MATL,Matéria-prima,74926.53,11857.07,6.3191
2025-06-01,SC02,CC02,LOGS,Logística,168900.25,26728.33,6.3191
2025-06-01,SC02,CC02,DEPR,Depreciação,193156.07,30566.8,6.3191
2025-06-01,SC02,CC02,OTHR,Outros,54324.1,8596.75,6.3191
2025-06-01,SC02,CC03,ELEC,Energia,97500.31,15429.35,6.3191
2025-06-01,SC02,CC03,GAS,Gás,218683.08,34606.43,6.3191
2025-06-01,SC02,CC03,WATR,Água,288566.17,45665.37,6.3191
2025-06-01,SC02,CC03,MNTC,Manutenção,123958.1,19616.27,6.3191
2025-06-01,SC02,CC03,LABR,Mão de obra,282432.5,44694.73,6.3191
2025-06-01,SC02,CC03,PACK,Embalagens,220032.53,34819.98,6.3191
2025-06-01,SC02,CC03,MATL,Matéria-prima,248056.66,39254.77,6.3191
2025-06-01,SC02,CC03,LOGS,Logística,94598.7,14970.17,6.3191
2025-06-01,SC02,CC03,DEPR,Depreciação,127043.54,20104.54,6.3191
2025-06-01,SC02,CC03,OTHR,Outros,48852.02,7730.79,6.3191
2025-06-01,SC02,CC04,ELEC,Energia,83812.82,13263.31,6.3191
2025-06-01,SC02,CC04,GAS,Gás,155583.0,24620.89,6.3191
2025-06-01,SC02,CC04,WATR,Água,128619.98,20354.01,6.3191
2025-06-01,SC02,CC04,MNTC,Manutenção,231629.43,36655.18,6.3191
2025-06-01,SC02,CC04,LABR,Mão de obra,298400.07,47221.58,6.3191
2025-06-01,SC02,CC04,PACK,Embalagens,288757.49,45695.65,6.3191
2025-06-01,SC02,CC04,MATL,Matéria-prima,76631.22,12126.83,6.3191
2025-06-01,SC02,CC04,LOGS,Logística,212647.05,33651.23,6.3191
2025-06-01,SC02,CC04,DEPR,Depreciação,75423.25,11935.67,6.3191
2025-06-01,SC02,CC04,OTHR,Outros,248159.41,39271.03,6.3191
2025-06-01,SC02,CC05,ELEC,Energia,165373.52,26170.23,6.3191
2025-06-01,SC02,CC05,GAS,Gás,94530.37,14959.36,6.3191
2025-06-01,SC02,CC05,WATR,Água,65709.22,10398.43,6.3191
2025-06-01,SC02,CC05,MNTC,Manutenção,141540.46,22398.67,6.3191
2025-06-01,SC02,CC05,LABR,Mão de obra,248239.97,39283.78,6.3191
2025-06-01,SC02,CC05,PACK,Embalagens,271739.24,43002.52,6.3191
2025-06-01,SC02,CC05,MATL,Matéria-prima,170059.62,26911.8,6.3191
2025-06-01,SC02,CC05,LOGS,Logística,105813.27,16744.87,6.3191
2025-06-01,SC02,CC05,DEPR,Depreciação,62393.43,9873.71,6.3191
2025-06-01,SC02,CC05,OTHR,Outros,158139.34,25025.43,6.3191
2025-06-01,SC03,CC01,ELEC,Energia,107057.44,16941.76,6.3191
2025-06-01,SC03,CC01,GAS,Gás,78390.9,12405.3,6.3191
2025-06-01,SC03,CC01,WATR,Água,195322.85,30909.69,6.3191
2025-06-01,SC03,CC01,MNTC,Manutenção,75016.62,11871.32,6.3191
2025-06-01,SC03,CC01,LABR,Mão de obra,99686.93,15775.38,6.3191
2025-06-01,SC03,CC01,PACK,Embalagens,312417.87,49439.89,6.3191
2025-06-01,SC03,CC01,MATL,Matéria-prima,207351.29,32813.18,6.3191
2025-06-01,SC03,CC01,LOGS,Logística,176639.76,27953.11,6.3191
2025-06-01,SC03,CC01,DEPR,Depreciação,215543.56,34109.6,6.3191
2025-06-01,SC03,CC01,OTHR,Outros,188434.77,29819.66,6.3191
2025-06-01,SC03,CC02,ELEC,Energia,191222.72,30260.85,6.3191
2025-06-01,SC03,CC02,GAS,Gás,157093.69,24859.95,6.3191
2025-06-01,SC03,CC02,WATR,Água,153590.98,24305.65,6.3191
2025-06-01,SC03,CC02,MNTC,Manutenção,310594.83,49151.39,6.3191
2025-06-01,SC03,CC02,LABR,Mão de obra,186202.31,29466.37,6.3191
2025-06-01,SC03,CC02,PACK,Embalagens,92915.02,14703.73,6.3191
2025-06-01,SC03,CC02,MATL,Matéria-prima,249395.25,39466.61,6.3191
2025-06-01,SC03,CC02,LOGS,Logística,103678.05,16406.97,6.3191
2025-06-01,SC03,CC02,DEPR,Depreciação,104246.93,16497.0,6.3191
2025-06-01,SC03,CC02,OTHR,Outros,108422.76,17157.82,6.3191
2025-06-01,SC03,CC03,ELEC,Energia,148961.9,23573.11,6.3191
2025-06-01,SC03,CC03,GAS,Gás,218817.08,34627.63,6.3191
2025-06-01,SC03,CC03,WATR,Água,341617.32,54060.68,6.3191
2025-06-01,SC03,CC03,MNTC,Manutenção,284944.07,45092.18,6.3191
2025-06-01,SC03,CC03,LABR,Mão de obra,72222.59,11429.17,6.3191
2025-06-01,SC03,CC03,PACK,Embalagens,165911.85,26255.42,6.3191
2025-06-01,SC03,CC03,MATL,Matéria-prima,79803.8,12628.89,6.3191
2025-06-01,SC03,CC03,LOGS,Logística,96936.41,15340.11,6.3191
2025-06-01,SC03,CC03,DEPR,Depreciação,141367.65,22371.32,6.3191
2025-06-01,SC03,CC03,OTHR,Outros,255237.98,40391.21,6.3191
2025-06-01,SC03,CC04,ELEC,Energia,197993.15,31332.26,6.3191
2025-06-01,SC03,CC04,GAS,Gás,161112.29,25495.89,6.3191
2025-06-01,SC03,CC04,WATR,Água,140999.49,22313.06,6.3191
2025-06-01,SC03,CC04,MNTC,Manutenção,342025.07,54125.2,6.3191
2025-06-01,SC03,CC04,LABR,Mão de obra,139852.36,22131.53,6.3191
2025-06-01,SC03,CC04,PACK,Embalagens,146707.63,23216.37,6.3191
2025-06-01,SC03,CC04,MATL,Matéria-prima,310274.17,49100.65,6.3191
2025-06-01,SC03,CC04,LOGS,Logística,238260.85,37704.6,6.3191
2025-06-01,SC03,CC04,DEPR,Depreciação,248136.43,39267.4,6.3191
2025-06-01,SC03,CC04,OTHR,Outros,156368.08,24745.13,6.3191
2025-06-01,SC03,CC05,ELEC,Energia,66613.76,10541.58,6.3191
2025-06-01,SC03,CC05,GAS,Gás,340938.3,53953.22,6.3191
2025-06-01,SC03,CC05,WATR,Água,287248.03,45456.78,6.3191
2025-06-01,SC03,CC05,MNTC,Manutenção,95486.66,15110.69,6.3191
2025-06-01,SC03,CC05,LABR,Mão de obra,269580.61,42660.92,6.3191
2025-06-01,SC03,CC05,PACK,Embalagens,172059.07,27228.21,6.3191
2025-06-01,SC03,CC05,MATL,Matéria-prima,248199.74,39277.42,6.3191
2025-06-01,SC03,CC05,LOGS,Logística,98203.5,15540.63,6.3191
2025-06-01,SC03,CC05,DEPR,Depreciação,349865.05,55365.87,6.3191
2025-06-01,SC03,CC05,OTHR,Outros,171019.5,27063.7,6.3191
2025-07-01,SC01,CC01,ELEC,Energia,117388.65,20364.34,5.7644
2025-07-01,SC01,CC01,GAS,Gás,287338.47,49846.88,5.7644
2025-07-01,SC01,CC01,WATR,Água,237779.12,41249.43,5.7644
2025-07-01,SC01,CC01,MNTC,Manutenção,73870.85,12814.96,5.7644
2025-07-01,SC01,CC01,LABR,Mão de obra,315244.87,54688.03,5.7644
2025-07-01,SC01,CC01,PACK,Embalagens,215241.73,37339.69,5.7644
2025-07-01,SC01,CC01,MATL,Matéria-prima,149525.02,25939.29,5.7644
2025-07-01,SC01,CC01,LOGS,Logística,77622.35,13465.76,5.7644
2025-07-01,SC01,CC01,DEPR,Depreciação,302227.49,52429.8,5.7644
2025-07-01,SC01,CC01,OTHR,Outros,56383.47,9781.29,5.7644
2025-07-01,SC01,CC02,ELEC,Energia,329563.11,57171.92,5.7644
2025-07-01,SC01,CC02,GAS,Gás,78702.38,13653.13,5.7644
2025-07-01,SC01,CC02,WATR,Água,324671.87,56323.4,5.7644
2025-07-01,SC01,CC02,MNTC,Manutenção,162520.84,28193.78,5.7644
2025-07-01,SC01,CC02,LABR,Mão de obra,75447.42,13088.46,5.7644
2025-07-01,SC01,CC02,PACK,Embalagens,181412.43,31471.05,5.7644
2025-07-01,SC01,CC02,MATL,Matéria-prima,291136.46,50505.75,5.7644
2025-07-01,SC01,CC02,LOGS,Logística,192799.98,33446.54,5.7644
2025-07-01,SC01,CC02,DEPR,Depreciação,77613.97,13464.31,5.7644
2025-07-01,SC01,CC02,OTHR,Outros,74512.35,12926.25,5.7644
2025-07-01,SC01,CC03,ELEC,Energia,359046.52,62286.64,5.7644
2025-07-01,SC01,CC03,GAS,Gás,207507.8,35998.02,5.7644
2025-07-01,SC01,CC03,WATR,Água,307106.81,53276.25,5.7644
2025-07-01,SC01,CC03,MNTC,Manutenção,131413.89,22797.41,5.7644
2025-07-01,SC01,CC03,LABR,Mão de obra,194903.36,33811.43,5.7644
2025-07-01,SC01,CC03,PACK,Embalagens,145512.36,25243.18,5.7644
2025-07-01,SC01,CC03,MATL,Matéria-prima,220395.49,38233.75,5.7644
2025-07-01,SC01,CC03,LOGS,Logística,210330.55,36487.71,5.7644
2025-07-01,SC01,CC03,DEPR,Depreciação,244837.48,42473.9,5.7644
2025-07-01,SC01,CC03,OTHR,Outros,66195.15,11483.4,5.7644
2025-07-01,SC01,CC04,ELEC,Energia,201224.19,34907.96,5.7644
2025-07-01,SC01,CC04,GAS,Gás,268876.49,46644.13,5.7644
2025-07-01,SC01,CC04,WATR,Água,175133.42,30381.78,5.7644
2025-07-01,SC01,CC04,MNTC,Manutenção,256909.29,44568.09,5.7644
2025-07-01,SC01,CC04,LABR,Mão de obra,88411.32,15337.41,5.7644
2025-07-01,SC01,CC04,PACK,Embalagens,203518.46,35305.96,5.7644
2025-07-01,SC01,CC04,MATL,Matéria-prima,80160.74,13906.12,5.7644
2025-07-01,SC01,CC04,LOGS,Logística,253185.08,43922.02,5.7644
2025-07-01,SC01,CC04,DEPR,Depreciação,204194.52,35423.24,5.7644
2025-07-01,SC01,CC04,OTHR,Outros,60451.18,10486.95,5.7644
2025-07-01,SC01,CC05,ELEC,Energia,171063.17,29675.68,5.7644
2025-07-01,SC01,CC05,GAS,Gás,198503.39,34435.96,5.7644
2025-07-01,SC01,CC05,WATR,Água,167288.74,29020.9,5.7644
2025-07-01,SC01,CC05,MNTC,Manutenção,188594.84,32717.04,5.7644
2025-07-01,SC01,CC05,LABR,Mão de obra,116104.92,20141.64,5.7644
2025-07-01,SC01,CC05,PACK,Embalagens,82063.37,14236.18,5.7644
2025-07-01,SC01,CC05,MATL,Matéria-prima,192565.98,33405.95,5.7644
2025-07-01,SC01,CC05,LOGS,Logística,255909.45,44394.64,5.7644
2025-07-01,SC01,CC05,DEPR,Depreciação,117483.56,20380.8,5.7644
2025-07-01,SC01,CC05,OTHR,Outros,69045.01,11977.78,5.7644
2025-07-01,SC02,CC01,ELEC,Energia,133953.51,23237.98,5.7644
2025-07-01,SC02,CC01,GAS,Gás,167916.34,29129.78,5.7644
2025-07-01,SC02,CC01,WATR,Água,268798.8,46630.66,5.7644
2025-07-01,SC02,CC01,MNTC,Manutenção,280837.64,48719.13,5.7644
2025-07-01,SC02,CC01,LABR,Mão de obra,129545.56,22473.29,5.7644
2025-07-01,SC02,CC01,PACK,Embalagens,71810.39,12457.52,5.7644
2025-07-01,SC02,CC01,MATL,Matéria-prima,256608.28,44515.87,5.7644
2025-07-01,SC02,CC01,LOGS,Logística,219565.2,38089.72,5.7644
2025-07-01,SC02,CC01,DEPR,Depreciação,100734.88,17475.28,5.7644
2025-07-01,SC02,CC01,OTHR,Outros,172254.47,29882.35,5.7644
2025-07-01,SC02,CC02,ELEC,Energia,224857.4,39007.79,5.7644
2025-07-01,SC02,CC02,GAS,Gás,208282.37,36132.39,5.7644
2025-07-01,SC02,CC02,WATR,Água,205227.1,35602.37,5.7644
2025-07-01,SC02,CC02,MNTC,Manutenção,79459.86,13784.53,5.7644
2025-07-01,SC02,CC02,LABR,Mão de obra,257135.91,44607.4,5.7644
2025-07-01,SC02,CC02,PACK,Embalagens,141279.55,24508.88,5.7644
2025-07-01,SC02,CC02,MATL,Matéria-prima,201158.85,34896.62,5.7644
2025-07-01,SC02,CC02,LOGS,Logística,141885.79,24614.05,5.7644
2025-07-01,SC02,CC02,DEPR,Depreciação,149719.78,25973.08,5.7644
2025-07-01,SC02,CC02,OTHR,Outros,61739.28,10710.4,5.7644
2025-07-01,SC02,CC03,ELEC,Energia,298131.02,51719.15,5.7644
2025-07-01,SC02,CC03,GAS,Gás,222108.58,38530.94,5.7644
2025-07-01,SC02,CC03,WATR,Água,167495.91,29056.84,5.7644
2025-07-01,SC02,CC03,MNTC,Manutenção,270826.46,46982.41,5.7644
2025-07-01,SC02,CC03,LABR,Mão de obra,204916.83,35548.55,5.7644
2025-07-01,SC02,CC03,PACK,Embalagens,204172.3,35419.39,5.7644
2025-07-01,SC02,CC03,MATL,Matéria-prima,160150.98,27782.66,5.7644
2025-07-01,SC02,CC03,LOGS,Logística,98879.25,17153.37,5.7644
2025-07-01,SC02,CC03,DEPR,Depreciação,104046.49,18049.77,5.7644
2025-07-01,SC02,CC03,OTHR,Outros,198780.04,34483.95,5.7644
2025-07-01,SC02,CC04,ELEC,Energia,138513.69,24029.07,5.7644
2025-07-01,SC02,CC04,GAS,Gás,197762.92,34307.5,5.7644
2025-07-01,SC02,CC04,WATR,Água,353242.43,61279.76,5.7644
2025-07-01,SC02,CC04,MNTC,Manutenção,324861.49,56356.3,5.7644
2025-07-01,SC02,CC04,LABR,Mão de obra,69393.15,12038.18,5.7644
2025-07-01,SC02,CC04,PACK,Embalagens,132388.0,22966.4,5.7644
2025-07-01,SC02,CC04,MATL,Matéria-prima,132240.48,22940.8,5.7644
2025-07-01,SC02,CC04,LOGS,Logística,118461.75,20550.5,5.7644
2025-07-01,SC02,CC04,DEPR,Depreciação,253549.72,43985.28,5.7644
2025-07-01,SC02,CC04,OTHR,Outros,96785.94,16790.22,5.7644
2025-07-01,SC02,CC05,ELEC,Energia,244064.76,42339.85,5.7644
2025-07-01,SC02,CC05,GAS,Gás,132379.53,22964.93,5.7644
2025-07-01,SC02,CC05,WATR,Água,306022.41,53088.13,5.7644
2025-07-01,SC02,CC05,MNTC,Manutenção,75375.5,13075.99,5.7644
2025-07-01,SC02,CC05,LABR,Mão de obra,202137.89,35066.46,5.7644
2025-07-01,SC02,CC05,PACK,Embalagens,164834.38,28595.13,5.7644
2025-07-01,SC02,CC05,MATL,Matéria-prima,83986.52,14569.81,5.7644
2025-07-01,SC02,CC05,LOGS,Logística,201655.24,34982.73,5.7644
2025-07-01,SC02,CC05,DEPR,Depreciação,169755.52,29448.84,5.7644
2025-07-01,SC02,CC05,OTHR,Outros,196664.51,34116.95,5.7644
2025-07-01,SC03,CC01,ELEC,Energia,93132.22,16156.38,5.7644
2025-07-01,SC03,CC01,GAS,Gás,132789.5,23036.05,5.7644
2025-07-01,SC03,CC01,WATR,Água,261405.08,45348.01,5.7644
2025-07-01,SC03,CC01,MNTC,Manutenção,112593.05,19532.41,5.7644
2025-07-01,SC03,CC01,LABR,Mão de obra,280181.06,48605.23,5.7644
2025-07-01,SC03,CC01,PACK,Embalagens,205696.05,35683.72,5.7644
2025-07-01,SC03,CC01,MATL,Matéria-prima,227420.43,39452.42,5.7644
2025-07-01,SC03,CC01,LOGS,Logística,332359.89,57657.1,5.7644
2025-07-01,SC03,CC01,DEPR,Depreciação,320453.55,55591.62,5.7644
2025-07-01,SC03,CC01,OTHR,Outros,119210.36,20680.37,5.7644
2025-07-01,SC03,CC02,ELEC,Energia,169144.1,29342.77,5.7644
2025-07-01,SC03,CC02,GAS,Gás,271459.75,47092.27,5.7644
2025-07-01,SC03,CC02,WATR,Água,166768.03,28930.57,5.7644
2025-07-01,SC03,CC02,MNTC,Manutenção,107457.8,18641.56,5.7644
2025-07-01,SC03,CC02,LABR,Mão de obra,290675.19,50425.73,5.7644
2025-07-01,SC03,CC02,PACK,Embalagens,157416.24,27308.24,5.7644
2025-07-01,SC03,CC02,MATL,Matéria-prima,285467.57,49522.32,5.7644
2025-07-01,SC03,CC02,LOGS,Logística,177075.73,30718.73,5.7644
2025-07-01,SC03,CC02,DEPR,Depreciação,181256.09,31443.93,5.7644
2025-07-01,SC03,CC02,OTHR,Outros,88378.29,15331.68,5.7644
2025-07-01,SC03,CC03,ELEC,Energia,207718.94,36034.65,5.7644
2025-07-01,SC03,CC03,GAS,Gás,200414.65,34767.52,5.7644
2025-07-01,SC03,CC03,WATR,Água,183538.8,31839.93,5.7644
2025-07-01,SC03,CC03,MNTC,Manutenção,205351.32,35623.92,5.7644
2025-07-01,SC03,CC03,LABR,Mão de obra,162635.46,28213.66,5.7644
2025-07-01,SC03,CC03,PACK,Embalagens,277610.91,48159.36,5.7644
2025-07-01,SC03,CC03,MATL,Matéria-prima,108666.63,18851.26,5.7644
2025-07-01,SC03,CC03,LOGS,Logística,166799.04,28935.95,5.7644
2025-07-01,SC03,CC03,DEPR,Depreciação,257312.38,44638.02,5.7644
2025-07-01,SC03,CC03,OTHR,Outros,253047.59,43898.17,5.7644
2025-07-01,SC03,CC04,ELEC,Energia,64662.78,11217.56,5.7644
2025-07-01,SC03,CC04,GAS,Gás,271261.4,47057.86,5.7644
2025-07-01,SC03,CC04,WATR,Água,343842.14,59649.02,5.7644
2025-07-01,SC03,CC04,MNTC,Manutenção,217709.07,37767.72,5.7644
2025-07-01,SC03,CC04,LABR,Mão de obra,147788.72,25638.08,5.7644
2025-07-01,SC03,CC04,PACK,Embalagens,229544.17,39820.85,5.7644
2025-07-01,SC03,CC04,MATL,Matéria-prima,277351.02,48114.28,5.7644
2025-07-01,SC03,CC04,LOGS,Logística,187138.61,32464.42,5.7644
2025-07-01,SC03,CC04,DEPR,Depreciação,266682.02,46263.44,5.7644
2025-07-01,SC03,CC04,OTHR,Outros,253629.54,43999.13,5.7644
2025-07-01,SC03,CC05,ELEC,Energia,144294.19,25031.86,5.7644
2025-07-01,SC03,CC05,GAS,Gás,158988.22,27580.95,5.7644
2025-07-01,SC03,CC05,WATR,Água,286610.6,49720.61,5.7644
2025-07-01,SC03,CC05,MNTC,Manutenção,259078.93,44944.47,5.7644
2025-07-01,SC03,CC05,LABR,Mão de obra,152050.23,26377.36,5.7644
2025-07-01,SC03,CC05,PACK,Embalagens,116763.31,20255.86,5.7644
2025-07-01,SC03,CC05,MATL,Matéria-prima,159270.02,27629.83,5.7644
2025-07-01,SC03,CC05,LOGS,Logística,242115.48,42001.69,5.7644
2025-07-01,SC03,CC05,DEPR,Depreciação,151647.82,26307.55,5.7644
2025-07-01,SC03,CC05,OTHR,Outros,126991.44,22030.21,5.7644
2025-08-01,SC01,CC01,ELEC,Energia,212538.03,45931.82,4.6273
2025-08-01,SC01,CC01,GAS,Gás,269728.63,58291.34,4.6273
