ref_month,site_code,cost_center,account_code,account_name,amount_br,amount_fx,fx_rate
2024-05-01,SC03,CC01,GAS,Gás,319233.87,58710.69,5.4374
2024-05-01,SC03,CC01,WATR,Água,190420.04,35020.38,5.4374
2024-05-01,SC03,CC01,MNTC,Manutenção,220481.72,40549.06,5.4374
2024-05-01,SC03,CC01,LABR,Mão de obra,208663.82,38375.62,5.4374
2024-05-01,SC03,CC01,PACK,Embalagens,73498.58,13517.21,5.4374
2024-05-01,SC03,CC01,MATL,Matéria-prima,167084.98,30728.8,5.4374
2024-05-01,SC03,CC01,LOGS,Logística,263115.35,48389.86,5.4374
2024-05-01,SC03,CC01,DEPR,Depreciação,68111.41,12526.45,5.4374
2024-05-01,SC03,CC01,OTHR,Outros,183535.23,33754.19,5.4374
2024-05-01,SC03,CC02,ELEC,Energia,109382.35,20116.64,5.4374
2024-05-01,SC03,CC02,GAS,Gás,72370.9,13309.82,5.4374
2024-05-01,SC03,CC02,WATR,Água,80601.8,14823.57,5.4374
2024-05-01,SC03,CC02,MNTC,Manutenção,181903.71,33454.13,5.4374
2024-05-01,SC03,CC02,LABR,Mão de obra,121649.41,22372.69,5.4374
2024-05-01,SC03,CC02,PACK,Embalagens,101255.07,18621.94,5.4374
2024-05-01,SC03,CC02,MATL,Matéria-prima,225061.31,41391.3,5.4374
2024-05-01,SC03,CC02,LOGS,Logística,325698.69,59899.64,5.4374
2024-05-01,SC03,CC02,DEPR,Depreciação,263249.21,48414.48,5.4374
2024-05-01,SC03,CC02,OTHR,Outros,71375.02,13126.67,5.4374
2024-05-01,SC03,CC03,ELEC,Energia,324986.3,59768.63,5.4374
2024-05-01,SC03,CC03,GAS,Gás,179315.14,32978.07,5.4374
2024-05-01,SC03,CC03,WATR,Água,283157.76,52075.89,5.4374
2024-05-01,SC03,CC03,MNTC,Manutenção,238207.48,43809.03,5.4374
2024-05-01,SC03,CC03,LABR,Mão de obra,335650.33,61729.86,5.4374
2024-05-01,SC03,CC03,PACK,Embalagens,153724.61,28271.68,5.4374
2024-05-01,SC03,CC03,MATL,Matéria-prima,243568.44,44794.97,5.4374
2024-05-01,SC03,CC03,LOGS,Logística,156534.86,28788.52,5.4374
2024-05-01,SC03,CC03,DEPR,Depreciação,127596.57,23466.44,5.4374
2024-05-01,SC03,CC03,OTHR,Outros,276330.73,50820.32,5.4374
2024-05-01,SC03,CC04,ELEC,Energia,231978.21,42663.39,5.4374
2024-05-01,SC03,CC04,GAS,Gás,214454.46,39440.58,5.4374
2024-05-01,SC03,CC04,WATR,Água,286831.79,52751.58,5.4374
2024-05-01,SC03,CC04,MNTC,Manutenção,256814.64,47231.09,5.4374
2024-05-01,SC03,CC04,LABR,Mão de obra,233143.51,42877.71,5.4374
2024-05-01,SC03,CC04,PACK,Embalagens,266670.0,49043.6,5.4374
2024-05-01,SC03,CC04,MATL,Matéria-prima,235279.37,43270.52,5.4374
2024-05-01,SC03,CC04,LOGS,Logística,150161.81,27616.44,5.4374
2024-05-01,SC03,CC04,DEPR,Depreciação,205882.83,37864.16,5.4374
2024-05-01,SC03,CC04,OTHR,Outros,189357.13,34824.9,5.4374
2024-05-01,SC03,CC05,ELEC,Energia,183803.06,33803.44,5.4374
2024-05-01,SC03,CC05,GAS,Gás,73969.71,13603.86,5.4374
2024-05-01,SC03,CC05,WATR,Água,258100.77,47467.63,5.4374
2024-05-01,SC03,CC05,MNTC,Manutenção,156954.52,28865.7,5.4374
2024-05-01,SC03,CC05,LABR,Mão de obra,90803.78,16699.83,5.4374
2024-05-01,SC03,CC05,PACK,Embalagens,306571.16,56381.87,5.4374
2024-05-01,SC03,CC05,MATL,Matéria-prima,150630.86,27702.7,5.4374
2024-05-01,SC03,CC05,LOGS,Logística,168512.37,30991.31,5.4374
2024-05-01,SC03,CC05,DEPR,Depreciação,198630.15,36530.31,5.4374
2024-05-01,SC03,CC05,OTHR,Outros,286441.65,52679.83,5.4374
2024-06-01,SC01,CC01,ELEC,Energia,90565.34,18106.98,5.0017
2024-06-01,SC01,CC01,GAS,Gás,241663.38,48316.43,5.0017
2024-06-01,SC01,CC01,WATR,Água,223896.75,44764.3,5.0017
2024-06-01,SC01,CC01,MNTC,Manutenção,275251.02,55031.7,5.0017
2024-06-01,SC01,CC01,LABR,Mão de obra,207344.23,41454.9,5.0017
2024-06-01,SC01,CC01,PACK,Embalagens,129225.32,25836.38,5.0017
2024-06-01,SC01,CC01,MATL,Matéria-prima,321658.71,64310.11,5.0017
2024-06-01,SC01,CC01,LOGS,Logística,128280.52,25647.48,5.0017
2024-06-01,SC01,CC01,DEPR,Depreciação,270288.97,54039.62,5.0017
2024-06-01,SC01,CC01,OTHR,Outros,153935.14,30776.68,5.0017
2024-06-01,SC01,CC02,ELEC,Energia,328752.52,65728.4,5.0017
2024-06-01,SC01,CC02,GAS,Gás,357338.58,71443.69,5.0017
2024-06-01,SC01,CC02,WATR,Água,111993.36,22391.14,5.0017
2024-06-01,SC01,CC02,MNTC,Manutenção,188409.64,37669.26,5.0017
2024-06-01,SC01,CC02,LABR,Mão de obra,168140.43,33616.78,5.0017
2024-06-01,SC01,CC02,PACK,Embalagens,260724.73,52127.42,5.0017
2024-06-01,SC01,CC02,MATL,Matéria-prima,265716.92,53125.52,5.0017
2024-06-01,SC01,CC02,LOGS,Logística,103476.02,20688.25,5.0017
2024-06-01,SC01,CC02,DEPR,Depreciação,276847.12,55350.81,5.0017
2024-06-01,SC01,CC02,OTHR,Outros,63533.57,12702.44,5.0017
2024-06-01,SC01,CC03,ELEC,Energia,209479.79,41881.87,5.0017
2024-06-01,SC01,CC03,GAS,Gás,149155.16,29821.0,5.0017
2024-06-01,SC01,CC03,WATR,Água,147035.21,29397.16,5.0017
2024-06-01,SC01,CC03,MNTC,Manutenção,291348.72,58250.16,5.0017
2024-06-01,SC01,CC03,LABR,Mão de obra,71364.79,14268.16,5.0017
2024-06-01,SC01,CC03,PACK,Embalagens,256822.42,51347.22,5.0017
2024-06-01,SC01,CC03,MATL,Matéria-prima,248476.36,49678.57,5.0017
2024-06-01,SC01,CC03,LOGS,Logística,279223.85,55826.0,5.0017
2024-06-01,SC01,CC03,DEPR,Depreciação,270115.41,54004.92,5.0017
2024-06-01,SC01,CC03,OTHR,Outros,244471.28,48877.82,5.0017
2024-06-01,SC01,CC04,ELEC,Energia,268931.34,53768.19,5.0017
2024-06-01,SC01,CC04,GAS,Gás,91842.35,18362.29,5.0017
2024-06-01,SC01,CC04,WATR,Água,65257.57,13047.13,5.0017
2024-06-01,SC01,CC04,MNTC,Manutenção,64311.16,12857.91,5.0017
2024-06-01,SC01,CC04,LABR,Mão de obra,247760.99,49535.54,5.0017
2024-06-01,SC01,CC04,PACK,Embalagens,286610.8,57302.89,5.0017
2024-06-01,SC01,CC04,MATL,Matéria-prima,108470.23,21686.75,5.0017
2024-06-01,SC01,CC04,LOGS,Logística,237179.24,47419.9,5.0017
2024-06-01,SC01,CC04,DEPR,Depreciação,190337.18,38054.64,5.0017
2024-06-01,SC01,CC04,OTHR,Outros,158790.51,31747.43,5.0017
2024-06-01,SC01,CC05,ELEC,Energia,151803.02,30350.4,5.0017
2024-06-01,SC01,CC05,GAS,Gás,280990.25,56179.16,5.0017
2024-06-01,SC01,CC05,WATR,Água,127625.02,25516.42,5.0017
2024-06-01,SC01,CC05,MNTC,Manutenção,190183.33,38023.88,5.0017
2024-06-01,SC01,CC05,LABR,Mão de obra,258750.12,51732.63,5.0017
2024-06-01,SC01,CC05,PACK,Embalagens,218365.82,43658.48,5.0017
2024-06-01,SC01,CC05,MATL,Matéria-prima,275528.12,55087.1,5.0017
2024-06-01,SC01,CC05,LOGS,Logística,317708.45,63520.33,5.0017
2024-06-01,SC01,CC05,DEPR,Depreciação,299804.75,59940.79,5.0017
2024-06-01,SC01,CC05,OTHR,Outros,287665.84,57513.83,5.0017
2024-06-01,SC02,CC01,ELEC,Energia,66810.35,13357.58,5.0017
2024-06-01,SC02,CC01,GAS,Gás,354831.18,70942.38,5.0017
2024-06-01,SC02,CC01,WATR,Água,246790.08,49341.42,5.0017
2024-06-01,SC02,CC01,MNTC,Manutenção,169940.82,33976.74,5.0017
2024-06-01,SC02,CC01,LABR,Mão de obra,107448.31,21482.44,5.0017
2024-06-01,SC02,CC01,PACK,Embalagens,72533.51,14501.82,5.0017
2024-06-01,SC02,CC01,MATL,Matéria-prima,199901.58,39966.87,5.0017
2024-06-01,SC02,CC01,LOGS,Logística,137399.27,27470.62,5.0017
2024-06-01,SC02,CC01,DEPR,Depreciação,129081.15,25807.55,5.0017
2024-06-01,SC02,CC01,OTHR,Outros,128612.57,25713.87,5.0017
2024-06-01,SC02,CC02,ELEC,Energia,99415.97,19876.51,5.0017
2024-06-01,SC02,CC02,GAS,Gás,274018.39,54785.26,5.0017
2024-06-01,SC02,CC02,WATR,Água,228248.12,45634.28,5.0017
2024-06-01,SC02,CC02,MNTC,Manutenção,69500.61,13895.45,5.0017
2024-06-01,SC02,CC02,LABR,Mão de obra,197794.48,39545.6,5.0017
2024-06-01,SC02,CC02,PACK,Embalagens,190080.84,38003.39,5.0017
2024-06-01,SC02,CC02,MATL,Matéria-prima,132868.36,26564.74,5.0017
2024-06-01,SC02,CC02,LOGS,Logística,229970.2,45978.58,5.0017
2024-06-01,SC02,CC02,DEPR,Depreciação,129500.0,25891.29,5.0017
2024-06-01,SC02,CC02,OTHR,Outros,175841.84,35156.55,5.0017
2024-06-01,SC02,CC03,ELEC,Energia,246186.34,49220.72,5.0017
2024-06-01,SC02,CC03,GAS,Gás,149069.06,29803.79,5.0017
2024-06-01,SC02,CC03,WATR,Água,245135.39,49010.6,5.0017
2024-06-01,SC02,CC03,MNTC,Manutenção,300443.48,60068.5,5.0017
2024-06-01,SC02,CC03,LABR,Mão de obra,321020.81,64182.58,5.0017
2024-06-01,SC02,CC03,PACK,Embalagens,154871.15,30963.82,5.0017
2024-06-01,SC02,CC03,MATL,Matéria-prima,126332.29,25257.96,5.0017
2024-06-01,SC02,CC03,LOGS,Logística,66306.17,13256.78,5.0017
2024-06-01,SC02,CC03,DEPR,Depreciação,56720.84,11340.35,5.0017
2024-06-01,SC02,CC03,OTHR,Outros,288959.61,57772.49,5.0017
2024-06-01,SC02,CC04,ELEC,Energia,70159.58,14027.2,5.0017
2024-06-01,SC02,CC04,GAS,Gás,62167.15,12429.25,5.0017
2024-06-01,SC02,CC04,WATR,Água,134276.2,26846.21,5.0017
2024-06-01,SC02,CC04,MNTC,Manutenção,158556.71,31700.68,5.0017
2024-06-01,SC02,CC04,LABR,Mão de obra,150275.56,30045.01,5.0017
2024-06-01,SC02,CC04,PACK,Embalagens,134956.88,26982.3,5.0017
2024-06-01,SC02,CC04,MATL,Matéria-prima,298878.72,59755.65,5.0017
2024-06-01,SC02,CC04,LOGS,Logística,166306.09,33250.04,5.0017
2024-06-01,SC02,CC04,DEPR,Depreciação,270485.83,54078.98,5.0017
2024-06-01,SC02,CC04,OTHR,Outros,179621.23,35912.17,5.0017
2024-06-01,SC02,CC05,ELEC,Energia,96942.07,19381.9,5.0017
2024-06-01,SC02,CC05,GAS,Gás,300795.83,60138.94,5.0017
2024-06-01,SC02,CC05,WATR,Água,171179.63,34224.42,5.0017
2024-06-01,SC02,CC05,MNTC,Manutenção,162349.38,32458.96,5.0017
2024-06-01,SC02,CC05,LABR,Mão de obra,65677.52,13131.09,5.0017
2024-06-01,SC02,CC05,PACK,Embalagens,224841.62,44953.21,5.0017
2024-06-01,SC02,CC05,MATL,Matéria-prima,224129.43,44810.82,5.0017
2024-06-01,SC02,CC05,LOGS,Logística,214391.69,42863.92,5.0017
2024-06-01,SC02,CC05,DEPR,Depreciação,63796.69,12755.05,5.0017
2024-06-01,SC02,CC05,OTHR,Outros,74150.44,14825.1,5.0017
2024-06-01,SC03,CC01,ELEC,Energia,97042.61,19402.0,5.0017
2024-06-01,SC03,CC01,GAS,Gás,237069.2,47397.9,5.0017
2024-06-01,SC03,CC01,WATR,Água,199006.41,39787.9,5.0017
2024-06-01,SC03,CC01,MNTC,Manutenção,123264.63,24644.64,5.0017
2024-06-01,SC03,CC01,LABR,Mão de obra,200761.58,40138.82,5.0017
2024-06-01,SC03,CC01,PACK,Embalagens,82366.59,16467.78,5.0017
2024-06-01,SC03,CC01,MATL,Matéria-prima,243080.74,48599.8,5.0017
2024-06-01,SC03,CC01,LOGS,Logística,301226.87,60225.12,5.0017
2024-06-01,SC03,CC01,DEPR,Depreciação,157870.97,31563.58,5.0017
2024-06-01,SC03,CC01,OTHR,Outros,271359.32,54253.62,5.0017
2024-06-01,SC03,CC02,ELEC,Energia,124772.63,24946.14,5.0017
2024-06-01,SC03,CC02,GAS,Gás,240032.11,47990.28,5.0017
2024-06-01,SC03,CC02,WATR,Água,197781.47,39543.0,5.0017
2024-06-01,SC03,CC02,MNTC,Manutenção,159412.91,31871.86,5.0017
2024-06-01,SC03,CC02,LABR,Mão de obra,360556.72,72087.1,5.0017
2024-06-01,SC03,CC02,PACK,Embalagens,237131.91,47410.44,5.0017
2024-06-01,SC03,CC02,MATL,Matéria-prima,307370.75,61453.48,5.0017
2024-06-01,SC03,CC02,LOGS,Logística,196252.14,39237.23,5.0017
2024-06-01,SC03,CC02,DEPR,Depreciação,243928.2,48769.24,5.0017
2024-06-01,SC03,CC02,OTHR,Outros,312830.42,62545.05,5.0017
2024-06-01,SC03,CC03,ELEC,Energia,63935.97,12782.89,5.0017
2024-06-01,SC03,CC03,GAS,Gás,322224.31,64423.2,5.0017
2024-06-01,SC03,CC03,WATR,Água,64064.37,12808.57,5.0017
2024-06-01,SC03,CC03,MNTC,Manutenção,304395.41,60858.62,5.0017
2024-06-01,SC03,CC03,LABR,Mão de obra,301517.62,60283.25,5.0017
2024-06-01,SC03,CC03,PACK,Embalagens,165291.21,33047.13,5.0017
2024-06-01,SC03,CC03,MATL,Matéria-prima,269296.8,53841.25,5.0017
2024-06-01,SC03,CC03,LOGS,Logística,239937.47,47971.36,5.0017
2024-06-01,SC03,CC03,DEPR,Depreciação,158444.1,31678.17,5.0017
2024-06-01,SC03,CC03,OTHR,Outros,252348.2,50452.67,5.0017
2024-06-01,SC03,CC04,ELEC,Energia,58526.82,11701.43,5.0017
2024-06-01,SC03,CC04,GAS,Gás,116880.05,23368.15,5.0017
2024-06-01,SC03,CC04,WATR,Água,63038.29,12603.42,5.0017
2024-06-01,SC03,CC04,MNTC,Manutenção,61887.93,12373.43,5.0017
2024-06-01,SC03,CC04,LABR,Mão de obra,215052.08,42995.96,5.0017
2024-06-01,SC03,CC04,PACK,Embalagens,69469.64,13889.26,5.0017
2024-06-01,SC03,CC04,MATL,Matéria-prima,151435.16,30276.85,5.0017
2024-06-01,SC03,CC04,LOGS,Logística,255889.52,51160.7,5.0017
2024-06-01,SC03,CC04,DEPR,Depreciação,58541.66,11704.4,5.0017
2024-06-01,SC03,CC04,OTHR,Outros,123705.97,24732.88,5.0017
2024-06-01,SC03,CC05,ELEC,Energia,189156.24,37818.53,5.0017
2024-06-01,SC03,CC05,GAS,Gás,253260.76,50635.12,5.0017
2024-06-01,SC03,CC05,WATR,Água,217574.93,43500.36,5.0017
2024-06-01,SC03,CC05,MNTC,Manutenção,196623.08,39311.4,5.0017
2024-06-01,SC03,CC05,LABR,Mão de obra,343939.52,68764.78,5.0017
2024-06-01,SC03,CC05,PACK,Embalagens,270183.18,54018.47,5.0017
2024-06-01,SC03,CC05,MATL,Matéria-prima,82309.17,16456.3,5.0017
2024-06-01,SC03,CC05,LOGS,Logística,235669.48,47118.05,5.0017
2024-06-01,SC03,CC05,DEPR,Depreciação,85093.38,17012.95,5.0017
2024-06-01,SC03,CC05,OTHR,Outros,193378.56,38662.71,5.0017
2024-07-01,SC01,CC01,ELEC,Energia,278643.51,58488.11,4.7641
2024-07-01,SC01,CC01,GAS,Gás,282620.66,59322.93,4.7641
2024-07-01,SC01,CC01,WATR,Água,328285.56,68908.13,4.7641
2024-07-01,SC01,CC01,MNTC,Manutenção,51513.98,10812.94,4.7641
2024-07-01,SC01,CC01,LABR,Mão de obra,70518.17,14801.98,4.7641
2024-07-01,SC01,CC01,PACK,Embalagens,111085.93,23317.27,4.7641
2024-07-01,SC01,CC01,MATL,Matéria-prima,158059.52,33177.17,4.7641
2024-07-01,SC01,CC01,LOGS,Logística,72128.83,15140.06,4.7641
2024-07-01,SC01,CC01,DEPR,Depreciação,98698.1,20717.03,4.7641
2024-07-01,SC01,CC01,OTHR,Outros,283194.45,59443.37,4.7641
2024-07-01,SC01,CC02,ELEC,Energia,253363.19,53181.7,4.7641
2024-07-01,SC01,CC02,GAS,Gás,267292.39,56105.48,4.7641
2024-07-01,SC01,CC02,WATR,Água,130546.19,27402.04,4.7641
2024-07-01,SC01,CC02,MNTC,Manutenção,194844.85,40898.52,4.7641
2024-07-01,SC01,CC02,LABR,Mão de obra,81788.54,17167.66,4.7641
2024-07-01,SC01,CC02,PACK,Embalagens,233910.03,49098.42,4.7641
2024-07-01,SC01,CC02,MATL,Matéria-prima,168924.97,35457.86,4.7641
2024-07-01,SC01,CC02,LOGS,Logística,291871.04,61264.61,4.7641
2024-07-01,SC01,CC02,DEPR,Depreciação,112105.28,23531.24,4.7641
2024-07-01,SC01,CC02,OTHR,Outros,197203.09,41393.52,4.7641
2024-07-01,SC01,CC03,ELEC,Energia,166107.21,34866.4,4.7641
2024-07-01,SC01,CC03,GAS,Gás,92143.45,19341.19,4.7641
2024-07-01,SC01,CC03,WATR,Água,231096.4,48507.83,4.7641
2024-07-01,SC01,CC03,MNTC,Manutenção,364993.73,76613.28,4.7641
2024-07-01,SC01,CC03,LABR,Mão de obra,94612.32,19859.41,4.7641
2024-07-01,SC01,CC03,PACK,Embalagens,144148.54,30257.21,4.7641
2024-07-01,SC01,CC03,MATL,Matéria-prima,148518.91,31174.57,4.7641
2024-07-01,SC01,CC03,LOGS,Logística,165956.24,34834.71,4.7641
2024-07-01,SC01,CC03,DEPR,Depreciação,243935.93,51202.89,4.7641
2024-07-01,SC01,CC03,OTHR,Outros,242087.83,50814.96,4.7641
2024-07-01,SC01,CC04,ELEC,Energia,252776.29,53058.5,4.7641
2024-07-01,SC01,CC04,GAS,Gás,102697.97,21556.61,4.7641
2024-07-01,SC01,CC04,WATR,Água,171043.51,35902.55,4.7641
2024-07-01,SC01,CC04,MNTC,Manutenção,218239.58,45809.14,4.7641
2024-07-01,SC01,CC04,LABR,Mão de obra,179097.9,37593.19,4.7641
2024-07-01,SC01,CC04,PACK,Embalagens,314419.46,65997.59,4.7641
2024-07-01,SC01,CC04,MATL,Matéria-prima,327474.86,68737.96,4.7641
2024-07-01,SC01,CC04,LOGS,Logística,112950.54,23708.66,4.7641
2024-07-01,SC01,CC04,DEPR,Depreciação,97363.73,20436.94,4.7641
2024-07-01,SC01,CC04,OTHR,Outros,212603.01,44626.01,4.7641
2024-07-01,SC01,CC05,ELEC,Energia,70756.66,14852.04,4.7641
2024-07-01,SC01,CC05,GAS,Gás,297850.14,62519.64,4.7641
2024-07-01,SC01,CC05,WATR,Água,139771.41,29338.44,4.7641
2024-07-01,SC01,CC05,MNTC,Manutenção,114923.91,24122.87,4.7641
2024-07-01,SC01,CC05,LABR,Mão de obra,203410.3,42696.44,4.7641
2024-07-01,SC01,CC05,PACK,Embalagens,205438.84,43122.23,4.7641
2024-07-01,SC01,CC05,MATL,Matéria-prima,323804.82,67967.61,4.7641
2024-07-01,SC01,CC05,LOGS,Logística,138218.35,29012.45,4.7641
2024-07-01,SC01,CC05,DEPR,Depreciação,124791.32,26194.07,4.7641
2024-07-01,SC01,CC05,OTHR,Outros,291064.69,61095.35,4.7641
2024-07-01,SC02,CC01,ELEC,Energia,242835.7,50971.94,4.7641
2024-07-01,SC02,CC01,GAS,Gás,171057.28,35905.44,4.7641
2024-07-01,SC02,CC01,WATR,Água,205405.88,43115.31,4.7641
2024-07-01,SC02,CC01,MNTC,Manutenção,307248.48,64492.38,4.7641
2024-07-01,SC02,CC01,LABR,Mão de obra,195585.49,41053.98,4.7641
2024-07-01,SC02,CC01,PACK,Embalagens,258573.0,54275.25,4.7641
2024-07-01,SC02,CC01,MATL,Matéria-prima,87320.01,18328.73,4.7641
2024-07-01,SC02,CC01,LOGS,Logística,120656.35,25326.13,4.7641
2024-07-01,SC02,CC01,DEPR,Depreciação,270099.94,56694.79,4.7641
2024-07-01,SC02,CC01,OTHR,Outros,117811.98,24729.09,4.7641
2024-07-01,SC02,CC02,ELEC,Energia,238227.73,50004.72,4.7641
2024-07-01,SC02,CC02,GAS,Gás,290520.5,60981.13,4.7641
2024-07-01,SC02,CC02,WATR,Água,170336.47,35754.14,4.7641
2024-07-01,SC02,CC02,MNTC,Manutenção,241297.84,50649.14,4.7641
2024-07-01,SC02,CC02,LABR,Mão de obra,187791.05,39417.91,4.7641
2024-07-01,SC02,CC02,PACK,Embalagens,127666.22,26797.52,4.7641
2024-07-01,SC02,CC02,MATL,Matéria-prima,316136.51,66358.0,4.7641
2024-07-01,SC02,CC02,LOGS,Logística,316127.98,66356.21,4.7641
2024-07-01,SC02,CC02,DEPR,Depreciação,141499.6,29701.19,4.7641
2024-07-01,SC02,CC02,OTHR,Outros,93573.17,19641.29,4.7641
2024-07-01,SC02,CC03,ELEC,Energia,103298.5,21682.67,4.7641
2024-07-01,SC02,CC03,GAS,Gás,240607.33,50504.2,4.7641
2024-07-01,SC02,CC03,WATR,Água,66529.92,13964.83,4.7641
2024-07-01,SC02,CC03,MNTC,Manutenção,60775.42,12756.94,4.7641
2024-07-01,SC02,CC03,LABR,Mão de obra,144781.67,30390.11,4.7641
2024-07-01,SC02,CC03,PACK,Embalagens,280943.35,58970.85,4.7641
2024-07-01,SC02,CC03,MATL,Matéria-prima,325649.54,68354.82,4.7641
2024-07-01,SC02,CC03,LOGS,Logística,121099.22,25419.09,4.7641
2024-07-01,SC02,CC03,DEPR,Depreciação,146209.03,30689.71,4.7641
2024-07-01,SC02,CC03,OTHR,Outros,261311.89,54850.15,4.7641
2024-07-01,SC02,CC04,ELEC,Energia,201390.12,42272.39,4.7641
2024-07-01,SC02,CC04,GAS,Gás,165012.56,34636.63,4.7641
2024-07-01,SC02,CC04,WATR,Água,342421.45,71875.29,4.7641
2024-07-01,SC02,CC04,MNTC,Manutenção,253658.81,53243.75,4.7641
2024-07-01,SC02,CC04,LABR,Mão de obra,173092.68,36332.67,4.7641
2024-07-01,SC02,CC04,PACK,Embalagens,259927.13,54559.49,4.7641
2024-07-01,SC02,CC04,MATL,Matéria-prima,157356.25,33029.55,4.7641
2024-07-01,SC02,CC04,LOGS,Logística,287232.29,60290.92,4.7641
2024-07-01,SC02,CC04,DEPR,Depreciação,65359.58,13719.17,4.7641
2024-07-01,SC02,CC04,OTHR,Outros,126133.28,26475.76,4.7641
2024-07-01,SC02,CC05,ELEC,Energia,225736.29,47382.73,4.7641
2024-07-01,SC02,CC05,GAS,Gás,191435.83,40182.96,4.7641
2024-07-01,SC02,CC05,WATR,Água,63256.44,13277.72,4.7641
2024-07-01,SC02,CC05,MNTC,Manutenção,190880.02,40066.29,4.7641
2024-07-01,SC02,CC05,LABR,Mão de obra,130025.84,27292.81,4.7641
2024-07-01,SC02,CC05,PACK,Embalagens,81238.16,17052.14,4.7641
2024-07-01,SC02,CC05,MATL,Matéria-prima,236622.9,49667.86,4.7641
2024-07-01,SC02,CC05,LOGS,Logística,127007.87,26659.34,4.7641
2024-07-01,SC02,CC05,DEPR,Depreciação,289660.9,60800.69,4.7641
2024-07-01,SC02,CC05,OTHR,Outros,160736.29,33739.03,4.7641
2024-07-01,SC03,CC01,ELEC,Energia,111221.69,23345.77,4.7641
2024-07-01,SC03,CC01,GAS,Gás,255902.92,53714.79,4.7641
2024-07-01,SC03,CC01,WATR,Água,323332.48,67868.46,4.7641
2024-07-01,SC03,CC01,MNTC,Manutenção,117920.61,24751.89,4.7641
2024-07-01,SC03,CC01,LABR,Mão de obra,117838.13,24734.58,4.7641
2024-07-01,SC03,CC01,PACK,Embalagens,235314.88,49393.3,4.7641
2024-07-01,SC03,CC01,MATL,Matéria-prima,258525.12,54265.2,4.7641
2024-07-01,SC03,CC01,LOGS,Logística,231987.61,48694.9,4.7641
2024-07-01,SC03,CC01,DEPR,Depreciação,132876.12,27891.1,4.7641
2024-07-01,SC03,CC01,OTHR,Outros,259801.1,54533.03,4.7641
2024-07-01,SC03,CC02,ELEC,Energia,138819.33,29138.6,4.7641
2024-07-01,SC03,CC02,GAS,Gás,136266.76,28602.8,4.7641
2024-07-01,SC03,CC02,WATR,Água,300333.13,63040.83,4.7641
2024-07-01,SC03,CC02,MNTC,Manutenção,245235.63,51475.7,4.7641
2024-07-01,SC03,CC02,LABR,Mão de obra,282626.16,59324.08,4.7641
2024-07-01,SC03,CC02,PACK,Embalagens,127824.47,26830.74,4.7641
2024-07-01,SC03,CC02,MATL,Matéria-prima,259720.19,54516.05,4.7641
2024-07-01,SC03,CC02,LOGS,Logística,54191.9,11375.04,4.7641
2024-07-01,SC03,CC02,DEPR,Depreciação,283635.32,59535.91,4.7641
2024-07-01,SC03,CC02,OTHR,Outros,277837.18,58318.86,4.7641
2024-07-01,SC03,CC03,ELEC,Energia,183801.55,38580.5,4.7641
2024-07-01,SC03,CC03,GAS,Gás,275664.14,57862.73,4.7641
2024-07-01,SC03,CC03,WATR,Água,235171.49,49363.2,4.7641
2024-07-01,SC03,CC03,MNTC,Manutenção,82733.32,17365.97,4.7641
2024-07-01,SC03,CC03,LABR,Mão de obra,341716.11,71727.24,4.7641
2024-07-01,SC03,CC03,PACK,Embalagens,147722.99,31007.5,4.7641
2024-07-01,SC03,CC03,MATL,Matéria-prima,50592.35,10619.49,4.7641
2024-07-01,SC03,CC03,LOGS,Logística,229736.2,48222.32,4.7641
2024-07-01,SC03,CC03,DEPR,Depreciação,135288.91,28397.55,4.7641
2024-07-01,SC03,CC03,OTHR,Outros,203118.1,42635.1,4.7641
2024-07-01,SC03,CC04,ELEC,Energia,250568.78,52595.14,4.7641
2024-07-01,SC03,CC04,GAS,Gás,305238.56,64070.49,4.7641
2024-07-01,SC03,CC04,WATR,Água,331775.19,69640.61,4.7641
2024-07-01,SC03,CC04,MNTC,Manutenção,266069.1,55848.71,4.7641
2024-07-01,SC03,CC04,LABR,Mão de obra,169874.83,35657.24,4.7641
2024-07-01,SC03,CC04,PACK,Embalagens,239281.05,50225.81,4.7641
2024-07-01,SC03,CC04,MATL,Matéria-prima,178750.8,37520.33,4.7641
2024-07-01,SC03,CC04,LOGS,Logística,112481.84,23610.28,4.7641
2024-07-01,SC03,CC04,DEPR,Depreciação,170111.59,35706.94,4.7641
2024-07-01,SC03,CC04,OTHR,Outros,94083.37,19748.38,4.7641
2024-07-01,SC03,CC05,ELEC,Energia,322507.64,67695.33,4.7641
2024-07-01,SC03,CC05,GAS,Gás,186110.69,39065.19,4.7641
2024-07-01,SC03,CC05,WATR,Água,86109.17,18074.57,4.7641
2024-07-01,SC03,CC05,MNTC,Manutenção,309743.33,65016.06,4.7641
2024-07-01,SC03,CC05,LABR,Mão de obra,148342.6,31137.56,4.7641
2024-07-01,SC03,CC05,PACK,Embalagens,285294.52,59884.18,4.7641
2024-07-01,SC03,CC05,MATL,Matéria-prima,295040.9,61929.97,4.7641
2024-07-01,SC03,CC05,LOGS,Logística,69844.97,14660.67,4.7641
2024-07-01,SC03,CC05,DEPR,Depreciação,123835.89,25993.53,4.7641
2024-07-01,SC03,CC05,OTHR,Outros,127740.26,26813.07,4.7641
2024-08-01,SC01,CC01,ELEC,Energia,192025.92,29652.28,6.4759
2024-08-01,SC01,CC01,GAS,Gás,202739.37,31306.64,6.4759
