date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-09-09,SC01,L3,FRDG-A,225,0,2,59.09,0.892
2025-09-10,SC01,L3,FRDG-A,255,1,6,42.79,0.858
2025-09-11,SC01,L3,FRDG-A,237,1,2,27.99,0.806
2025-09-12,SC01,L3,FRDG-A,268,2,5,33.81,0.672
2025-09-13,SC01,L3,FRDG-A,202,1,3,36.85,0.771
2025-09-14,SC01,L3,FRDG-A,174,3,2,24.45,0.81
2025-09-15,SC01,L3,FRDG-A,295,1,1,33.4,0.868
2025-09-16,SC01,L3,FRDG-A,289,3,8,26.62,0.716
2025-09-17,SC01,L3,FRDG-A,224,1,0,47.25,0.836
2025-09-18,SC01,L3,FRDG-A,270,2,7,36.68,0.746
2025-09-19,SC01,L3,FRDG-A,257,4,5,43.63,0.817
2025-09-20,SC01,L3,FRDG-A,138,0,9,49.71,0.72
2025-09-21,SC01,L3,FRDG-A,225,2,5,45.14,0.633
2025-09-22,SC01,L3,FRDG-A,269,2,1,44.04,0.904
2025-09-23,SC01,L3,FRDG-A,234,3,6,53.09,0.773
2025-09-24,SC01,L3,FRDG-A,248,0,2,55.06,0.79
2025-09-25,SC01,L3,FRDG-A,294,2,4,36.55,0.813
2025-09-26,SC01,L3,FRDG-A,224,2,11,32.94,0.772
2025-09-27,SC01,L3,FRDG-A,190,1,4,43.57,0.718
2025-09-28,SC01,L3,FRDG-A,183,1,2,42.99,0.894
2025-09-29,SC01,L3,FRDG-A,292,1,6,41.0,0.781
2025-09-30,SC01,L3,FRDG-A,211,0,7,48.18,0.849
2025-07-01,SC01,L3,FRDG-B,171,2,2,58.04,0.845
2025-07-02,SC01,L3,FRDG-B,231,2,4,22.33,0.76
2025-07-03,SC01,L3,FRDG-B,195,0,2,33.97,0.803
2025-07-04,SC01,L3,FRDG-B,181,0,9,33.75,0.828
2025-07-05,SC01,L3,FRDG-B,175,2,6,26.42,0.693
2025-07-06,SC01,L3,FRDG-B,147,2,1,57.47,0.696
2025-07-07,SC01,L3,FRDG-B,215,1,2,40.46,0.906
2025-07-08,SC01,L3,FRDG-B,223,2,7,57.44,0.805
2025-07-09,SC01,L3,FRDG-B,238,2,3,44.25,0.896
2025-07-10,SC01,L3,FRDG-B,192,0,9,49.15,0.89
2025-07-11,SC01,L3,FRDG-B,209,2,1,21.55,0.939
2025-07-12,SC01,L3,FRDG-B,194,0,6,37.14,0.618
2025-07-13,SC01,L3,FRDG-B,126,0,1,33.13,0.67
2025-07-14,SC01,L3,FRDG-B,207,0,2,23.22,0.854
2025-07-15,SC01,L3,FRDG-B,211,1,2,55.57,0.748
2025-07-16,SC01,L3,FRDG-B,222,0,3,54.96,0.785
2025-07-17,SC01,L3,FRDG-B,200,0,3,40.25,0.847
2025-07-18,SC01,L3,FRDG-B,209,0,1,35.14,0.806
2025-07-19,SC01,L3,FRDG-B,192,0,4,25.68,0.715
2025-07-20,SC01,L3,FRDG-B,121,0,4,34.28,0.787
2025-07-21,SC01,L3,FRDG-B,223,0,4,51.86,0.716
2025-07-22,SC01,L3,FRDG-B,213,1,9,53.85,0.836
2025-07-23,SC01,L3,FRDG-B,203,2,7,49.15,0.733
2025-07-24,SC01,L3,FRDG-B,198,2,5,20.71,0.933
2025-07-25,SC01,L3,FRDG-B,213,4,5,47.68,0.781
2025-07-26,SC01,L3,FRDG-B,136,2,5,53.14,0.61
2025-07-27,SC01,L3,FRDG-B,113,1,1,45.06,0.687
2025-07-28,SC01,L3,FRDG-B,240,2,1,35.49,0.891
2025-07-29,SC01,L3,FRDG-B,208,1,3,47.93,0.825
2025-07-30,SC01,L3,FRDG-B,184,1,6,50.82,0.787
2025-07-31,SC01,L3,FRDG-B,174,1,8,20.25,0.869
2025-08-01,SC01,L3,FRDG-B,240,0,8,27.31,0.837
2025-08-02,SC01,L3,FRDG-B,119,1,3,50.47,0.726
2025-08-03,SC01,L3,FRDG-B,137,0,3,53.25,0.757
2025-08-04,SC01,L3,FRDG-B,236,1,4,34.02,0.988
2025-08-05,SC01,L3,FRDG-B,193,1,6,56.54,0.82
2025-08-06,SC01,L3,FRDG-B,213,0,5,34.45,0.792
2025-08-07,SC01,L3,FRDG-B,224,1,4,52.03,0.869
2025-08-08,SC01,L3,FRDG-B,201,0,6,53.23,0.75
2025-08-09,SC01,L3,FRDG-B,138,0,6,34.54,0.692
2025-08-10,SC01,L3,FRDG-B,151,0,5,39.62,0.703
2025-08-11,SC01,L3,FRDG-B,212,0,2,47.71,0.765
2025-08-12,SC01,L3,FRDG-B,209,1,3,20.26,0.903
2025-08-13,SC01,L3,FRDG-B,210,0,6,38.48,0.843
2025-08-14,SC01,L3,FRDG-B,245,3,4,59.93,0.781
2025-08-15,SC01,L3,FRDG-B,232,2,0,32.5,0.863
2025-08-16,SC01,L3,FRDG-B,134,1,3,50.4,0.79
2025-08-17,SC01,L3,FRDG-B,153,3,4,39.41,0.754
2025-08-18,SC01,L3,FRDG-B,215,0,1,56.77,0.847
2025-08-19,SC01,L3,FRDG-B,202,2,3,50.08,0.866
2025-08-20,SC01,L3,FRDG-B,210,1,4,51.18,0.753
2025-08-21,SC01,L3,FRDG-B,262,2,4,22.22,0.873
2025-08-22,SC01,L3,FRDG-B,188,0,3,23.77,0.859
2025-08-23,SC01,L3,FRDG-B,168,1,5,50.83,0.722
2025-08-24,SC01,L3,FRDG-B,163,1,2,40.47,0.776
2025-08-25,SC01,L3,FRDG-B,208,0,5,25.42,0.804
2025-08-26,SC01,L3,FRDG-B,224,1,1,49.44,0.829
2025-08-27,SC01,L3,FRDG-B,193,0,9,44.83,0.815
2025-08-28,SC01,L3,FRDG-B,203,1,0,20.6,0.867
2025-08-29,SC01,L3,FRDG-B,226,1,9,37.32,0.826
2025-08-30,SC01,L3,FRDG-B,152,1,6,28.46,0.773
2025-08-31,SC01,L3,FRDG-B,153,1,4,23.99,0.813
2025-09-01,SC01,L3,FRDG-B,227,2,5,34.49,0.75
2025-09-02,SC01,L3,FRDG-B,231,0,2,32.5,0.906
2025-09-03,SC01,L3,FRDG-B,183,0,2,20.72,0.779
2025-09-04,SC01,L3,FRDG-B,215,2,2,45.1,0.817
2025-09-05,SC01,L3,FRDG-B,221,1,4,37.46,0.785
2025-09-06,SC01,L3,FRDG-B,116,1,4,56.29,0.693
2025-09-07,SC01,L3,FRDG-B,130,3,3,51.47,0.696
2025-09-08,SC01,L3,FRDG-B,225,2,8,44.29,0.865
2025-09-09,SC01,L3,FRDG-B,208,1,7,49.35,0.675
2025-09-10,SC01,L3,FRDG-B,188,1,7,42.92,0.791
2025-09-11,SC01,L3,FRDG-B,228,2,4,53.09,0.904
2025-09-12,SC01,L3,FRDG-B,211,1,7,33.3,0.885
2025-09-13,SC01,L3,FRDG-B,150,2,7,56.19,0.645
2025-09-14,SC01,L3,FRDG-B,151,1,2,30.41,0.709
2025-09-15,SC01,L3,FRDG-B,185,2,3,52.82,0.81
2025-09-16,SC01,L3,FRDG-B,234,0,5,33.17,0.855
2025-09-17,SC01,L3,FRDG-B,189,1,4,27.68,0.775
2025-09-18,SC01,L3,FRDG-B,227,0,7,59.75,0.833
2025-09-19,SC01,L3,FRDG-B,227,2,5,38.41,0.802
2025-09-20,SC01,L3,FRDG-B,169,1,5,32.98,0.672
2025-09-21,SC01,L3,FRDG-B,209,3,2,36.65,0.727
2025-09-22,SC01,L3,FRDG-B,199,1,4,56.77,0.835
2025-09-23,SC01,L3,FRDG-B,216,1,3,20.87,0.725
2025-09-24,SC01,L3,FRDG-B,187,1,6,27.44,0.634
2025-09-25,SC01,L3,FRDG-B,204,1,2,51.34,0.757
2025-09-26,SC01,L3,FRDG-B,227,1,3,44.6,0.816
2025-09-27,SC01,L3,FRDG-B,120,0,3,41.77,0.702
2025-09-28,SC01,L3,FRDG-B,163,1,6,59.91,0.706
2025-09-29,SC01,L3,FRDG-B,213,1,4,33.08,0.775
2025-09-30,SC01,L3,FRDG-B,230,1,3,50.27,0.618
2025-07-01,SC01,L3,WASH-A,254,0,11,52.42,0.799
2025-07-02,SC01,L3,WASH-A,312,4,8,31.01,0.79
2025-07-03,SC01,L3,WASH-A,241,2,6,56.93,0.897
2025-07-04,SC01,L3,WASH-A,275,1,2,51.25,0.818
2025-07-05,SC01,L3,WASH-A,225,0,7,40.5,0.735
2025-07-06,SC01,L3,WASH-A,204,2,5,24.42,0.726
2025-07-07,SC01,L3,WASH-A,307,1,5,37.97,0.795
2025-07-08,SC01,L3,WASH-A,292,1,7,31.6,0.914
2025-07-09,SC01,L3,WASH-A,260,2,6,38.4,0.745
2025-07-10,SC01,L3,WASH-A,281,2,8,50.55,0.815
2025-07-11,SC01,L3,WASH-A,314,0,7,49.61,0.766
2025-07-12,SC01,L3,WASH-A,166,0,7,58.67,0.692
2025-07-13,SC01,L3,WASH-A,201,0,6,51.54,0.779
2025-07-14,SC01,L3,WASH-A,316,1,7,58.69,0.853
2025-07-15,SC01,L3,WASH-A,298,1,7,54.48,0.792
2025-07-16,SC01,L3,WASH-A,321,5,9,45.28,0.796
2025-07-17,SC01,L3,WASH-A,331,2,4,21.18,0.882
2025-07-18,SC01,L3,WASH-A,287,0,4,22.9,0.776
2025-07-19,SC01,L3,WASH-A,187,1,4,20.79,0.792
2025-07-20,SC01,L3,WASH-A,195,0,2,48.66,0.636
2025-07-21,SC01,L3,WASH-A,270,2,8,37.81,0.837
2025-07-22,SC01,L3,WASH-A,254,2,6,50.53,0.717
2025-07-23,SC01,L3,WASH-A,299,3,3,50.36,0.87
2025-07-24,SC01,L3,WASH-A,241,2,5,51.79,0.89
2025-07-25,SC01,L3,WASH-A,350,2,8,52.9,0.866
2025-07-26,SC01,L3,WASH-A,199,2,8,24.65,0.759
2025-07-27,SC01,L3,WASH-A,151,1,2,50.63,0.647
2025-07-28,SC01,L3,WASH-A,314,1,7,29.59,0.81
2025-07-29,SC01,L3,WASH-A,316,3,7,27.09,0.833
2025-07-30,SC01,L3,WASH-A,291,2,6,36.92,0.888
2025-07-31,SC01,L3,WASH-A,322,2,9,35.54,0.865
2025-08-01,SC01,L3,WASH-A,303,5,1,35.94,0.731
2025-08-02,SC01,L3,WASH-A,237,0,4,28.29,0.81
2025-08-03,SC01,L3,WASH-A,193,1,5,40.45,0.801
2025-08-04,SC01,L3,WASH-A,319,2,8,57.75,0.726
2025-08-05,SC01,L3,WASH-A,294,2,7,51.59,0.689
2025-08-06,SC01,L3,WASH-A,314,1,9,26.34,0.688
2025-08-07,SC01,L3,WASH-A,286,2,8,35.02,0.822
2025-08-08,SC01,L3,WASH-A,300,3,3,37.14,0.88
2025-08-09,SC01,L3,WASH-A,229,0,7,44.9,0.694
2025-08-10,SC01,L3,WASH-A,164,0,11,27.18,0.714
2025-08-11,SC01,L3,WASH-A,270,3,3,23.45,0.903
2025-08-12,SC01,L3,WASH-A,293,0,7,20.6,0.598
2025-08-13,SC01,L3,WASH-A,279,1,6,33.03,0.68
2025-08-14,SC01,L3,WASH-A,321,1,1,30.34,0.677
2025-08-15,SC01,L3,WASH-A,271,0,6,45.76,0.762
2025-08-16,SC01,L3,WASH-A,183,0,7,43.61,0.704
2025-08-17,SC01,L3,WASH-A,255,1,5,58.68,0.726
2025-08-18,SC01,L3,WASH-A,299,2,5,31.12,0.837
2025-08-19,SC01,L3,WASH-A,245,2,4,47.77,0.825
2025-08-20,SC01,L3,WASH-A,255,1,5,36.96,0.818
2025-08-21,SC01,L3,WASH-A,302,0,5,21.47,0.75
2025-08-22,SC01,L3,WASH-A,323,1,2,51.02,0.762
2025-08-23,SC01,L3,WASH-A,241,2,5,45.5,0.613
2025-08-24,SC01,L3,WASH-A,207,2,6,51.69,0.71
2025-08-25,SC01,L3,WASH-A,292,1,4,26.76,0.854
2025-08-26,SC01,L3,WASH-A,326,2,6,47.99,0.791
2025-08-27,SC01,L3,WASH-A,284,3,8,55.33,0.88
2025-08-28,SC01,L3,WASH-A,262,0,6,43.88,0.715
2025-08-29,SC01,L3,WASH-A,299,0,8,51.64,0.804
2025-08-30,SC01,L3,WASH-A,232,1,4,23.42,0.672
2025-08-31,SC01,L3,WASH-A,181,0,5,28.94,0.812
2025-09-01,SC01,L3,WASH-A,326,2,4,47.41,0.789
2025-09-02,SC01,L3,WASH-A,336,3,8,43.6,0.737
2025-09-03,SC01,L3,WASH-A,276,4,3,53.18,0.682
2025-09-04,SC01,L3,WASH-A,316,1,4,27.56,0.85
2025-09-05,SC01,L3,WASH-A,269,1,7,28.09,0.736
2025-09-06,SC01,L3,WASH-A,229,1,7,58.37,0.801
2025-09-07,SC01,L3,WASH-A,263,3,12,39.07,0.769
2025-09-08,SC01,L3,WASH-A,275,0,6,31.67,0.769
2025-09-09,SC01,L3,WASH-A,276,1,10,22.15,0.82
2025-09-10,SC01,L3,WASH-A,266,3,7,22.35,0.715
2025-09-11,SC01,L3,WASH-A,298,1,4,55.39,0.76
2025-09-12,SC01,L3,WASH-A,275,2,5,58.67,0.724
2025-09-13,SC01,L3,WASH-A,188,3,13,47.9,0.68
2025-09-14,SC01,L3,WASH-A,197,3,4,31.06,0.749
2025-09-15,SC01,L3,WASH-A,328,4,5,39.75,0.822
2025-09-16,SC01,L3,WASH-A,314,2,6,23.02,0.786
2025-09-17,SC01,L3,WASH-A,255,2,7,51.39,0.83
2025-09-18,SC01,L3,WASH-A,283,0,4,33.22,0.805
2025-09-19,SC01,L3,WASH-A,313,1,12,58.43,0.807
2025-09-20,SC01,L3,WASH-A,199,0,4,21.26,0.688
2025-09-21,SC01,L3,WASH-A,234,0,4,58.84,0.615
2025-09-22,SC01,L3,WASH-A,315,2,7,28.2,0.741
2025-09-23,SC01,L3,WASH-A,290,2,6,49.15,0.794
2025-09-24,SC01,L3,WASH-A,303,0,9,50.19,0.83
2025-09-25,SC01,L3,WASH-A,263,1,4,45.93,0.868
2025-09-26,SC01,L3,WASH-A,278,0,10,31.78,0.809
2025-09-27,SC01,L3,WASH-A,203,2,3,34.13,0.742
2025-09-28,SC01,L3,WASH-A,187,0,3,45.77,0.672
2025-09-29,SC01,L3,WASH-A,315,1,7,32.07,0.799
2025-09-30,SC01,L3,WASH-A,282,1,9,27.36,0.777
2025-07-01,SC01,L3,WASH-B,189,0,3,53.59,0.869
2025-07-02,SC01,L3,WASH-B,177,0,6,54.42,0.733
2025-07-03,SC01,L3,WASH-B,177,0,7,56.97,0.873
2025-07-04,SC01,L3,WASH-B,167,2,6,46.16,0.745
2025-07-05,SC01,L3,WASH-B,127,0,7,31.18,0.752
2025-07-06,SC01,L3,WASH-B,130,0,2,37.26,0.765
2025-07-07,SC01,L3,WASH-B,157,0,5,39.23,0.82
2025-07-08,SC01,L3,WASH-B,166,0,4,38.03,0.664
2025-07-09,SC01,L3,WASH-B,187,0,3,36.17,0.722
2025-07-10,SC01,L3,WASH-B,186,2,6,53.31,0.766
2025-07-11,SC01,L3,WASH-B,224,2,3,49.97,0.838
2025-07-12,SC01,L3,WASH-B,139,0,5,21.25,0.67
2025-07-13,SC01,L3,WASH-B,97,1,2,53.82,0.802
2025-07-14,SC01,L3,WASH-B,201,1,6,51.59,0.806
2025-07-15,SC01,L3,WASH-B,176,1,5,33.29,0.907
2025-07-16,SC01,L3,WASH-B,179,2,4,30.19,0.795
2025-07-17,SC01,L3,WASH-B,218,1,1,40.28,0.737
2025-07-18,SC01,L3,WASH-B,162,0,5,37.54,0.856
2025-07-19,SC01,L3,WASH-B,108,0,5,28.84,0.737
2025-07-20,SC01,L3,WASH-B,107,0,5,48.67,0.811
2025-07-21,SC01,L3,WASH-B,194,0,3,29.5,0.74
2025-07-22,SC01,L3,WASH-B,187,1,1,50.7,0.775
2025-07-23,SC01,L3,WASH-B,196,1,3,22.58,0.85
2025-07-24,SC01,L3,WASH-B,181,0,6,39.82,0.799
2025-07-25,SC01,L3,WASH-B,228,0,2,50.48,0.793
2025-07-26,SC01,L3,WASH-B,107,0,0,55.06,0.693
2025-07-27,SC01,L3,WASH-B,151,0,3,27.08,0.777
2025-07-28,SC01,L3,WASH-B,202,0,5,54.22,0.791
2025-07-29,SC01,L3,WASH-B,190,0,6,49.98,0.744
2025-07-30,SC01,L3,WASH-B,186,1,6,51.67,0.783
2025-07-31,SC01,L3,WASH-B,202,0,6,49.9,0.814
2025-08-01,SC01,L3,WASH-B,182,2,2,55.23,0.85
2025-08-02,SC01,L3,WASH-B,158,0,1,35.5,0.803
2025-08-03,SC01,L3,WASH-B,121,2,1,58.84,0.754
2025-08-04,SC01,L3,WASH-B,188,1,5,29.42,0.845
2025-08-05,SC01,L3,WASH-B,205,1,0,21.36,0.923
2025-08-06,SC01,L3,WASH-B,149,1,2,55.87,0.88
2025-08-07,SC01,L3,WASH-B,180,2,11,23.67,0.784
2025-08-08,SC01,L3,WASH-B,164,0,1,58.18,1.0
2025-08-09,SC01,L3,WASH-B,175,1,2,25.06,0.735
2025-08-10,SC01,L3,WASH-B,135,0,4,49.14,0.641
2025-08-11,SC01,L3,WASH-B,198,0,2,22.99,0.835
2025-08-12,SC01,L3,WASH-B,220,1,4,47.47,0.753
2025-08-13,SC01,L3,WASH-B,197,4,1,41.04,0.823
2025-08-14,SC01,L3,WASH-B,188,0,2,39.84,0.696
2025-08-15,SC01,L3,WASH-B,181,1,6,55.64,0.922
2025-08-16,SC01,L3,WASH-B,156,0,4,37.57,0.797
2025-08-17,SC01,L3,WASH-B,146,0,3,36.69,0.725
2025-08-18,SC01,L3,WASH-B,169,0,3,36.89,0.821
2025-08-19,SC01,L3,WASH-B,203,2,5,32.05,0.834
2025-08-20,SC01,L3,WASH-B,161,1,6,54.21,0.879
2025-08-21,SC01,L3,WASH-B,196,3,3,53.44,0.788
2025-08-22,SC01,L3,WASH-B,177,0,3,43.07,0.772
2025-08-23,SC01,L3,WASH-B,114,0,3,28.18,0.702
2025-08-24,SC01,L3,WASH-B,170,1,3,23.33,0.656
2025-08-25,SC01,L3,WASH-B,169,2,2,53.15,0.845
2025-08-26,SC01,L3,WASH-B,173,0,4,22.83,0.878
2025-08-27,SC01,L3,WASH-B,171,0,6,59.31,0.776
2025-08-28,SC01,L3,WASH-B,177,2,1,55.77,0.706
2025-08-29,SC01,L3,WASH-B,172,0,5,54.39,0.885
2025-08-30,SC01,L3,WASH-B,100,0,3,33.73,0.708
2025-08-31,SC01,L3,WASH-B,124,1,3,43.21,0.822
2025-09-01,SC01,L3,WASH-B,217,1,4,27.88,0.707
2025-09-02,SC01,L3,WASH-B,203,3,6,44.97,0.774
2025-09-03,SC01,L3,WASH-B,182,1,2,42.09,0.824
2025-09-04,SC01,L3,WASH-B,195,0,2,47.42,0.864
2025-09-05,SC01,L3,WASH-B,159,2,2,41.83,0.838
2025-09-06,SC01,L3,WASH-B,153,0,6,29.62,0.719
2025-09-07,SC01,L3,WASH-B,153,0,6,39.25,0.679
2025-09-08,SC01,L3,WASH-B,167,0,2,21.43,0.811
2025-09-09,SC01,L3,WASH-B,197,3,6,38.99,0.832
2025-09-10,SC01,L3,WASH-B,191,2,7,23.94,0.848
2025-09-11,SC01,L3,WASH-B,174,2,2,52.15,0.882
2025-09-12,SC01,L3,WASH-B,165,2,2,22.95,0.814
2025-09-13,SC01,L3,WASH-B,166,1,4,46.8,0.647
2025-09-14,SC01,L3,WASH-B,115,1,5,30.03,0.636
2025-09-15,SC01,L3,WASH-B,232,1,3,50.01,0.885
2025-09-16,SC01,L3,WASH-B,206,1,3,29.6,0.9
2025-09-17,SC01,L3,WASH-B,186,1,4,31.55,0.728
2025-09-18,SC01,L3,WASH-B,217,1,7,27.23,0.969
2025-09-19,SC01,L3,WASH-B,177,0,4,22.72,0.959
2025-09-20,SC01,L3,WASH-B,160,2,6,42.69,0.689
2025-09-21,SC01,L3,WASH-B,145,1,3,34.7,0.771
2025-09-22,SC01,L3,WASH-B,159,0,5,27.75,0.79
2025-09-23,SC01,L3,WASH-B,200,1,1,24.15,0.867
2025-09-24,SC01,L3,WASH-B,190,0,2,21.4,0.762
2025-09-25,SC01,L3,WASH-B,184,1,3,34.95,0.83
2025-09-26,SC01,L3,WASH-B,200,0,3,50.81,0.791
2025-09-27,SC01,L3,WASH-B,116,1,6,34.12,0.658
2025-09-28,SC01,L3,WASH-B,131,0,2,29.92,0.809
2025-09-29,SC01,L3,WASH-B,174,0,8,47.24,0.827
2025-09-30,SC01,L3,WASH-B,190,2,4,30.56,0.717
2025-07-01,SC02,L1,FRDG-A,261,1,1,24.24,0.846
2025-07-02,SC02,L1,FRDG-A,300,1,2,57.9,0.855
2025-07-03,SC02,L1,FRDG-A,254,0,5,46.17,0.724
2025-07-04,SC02,L1,FRDG-A,270,0,6,36.16,0.907
2025-07-05,SC02,L1,FRDG-A,190,1,4,58.19,0.677
2025-07-06,SC02,L1,FRDG-A,154,0,4,25.89,0.821
2025-07-07,SC02,L1,FRDG-A,248,1,2,57.27,0.778
2025-07-08,SC02,L1,FRDG-A,259,1,4,47.48,0.903
2025-07-09,SC02,L1,FRDG-A,278,1,7,56.81,0.857
2025-07-10,SC02,L1,FRDG-A,257,1,5,35.63,0.754
2025-07-11,SC02,L1,FRDG-A,240,1,3,59.84,0.803
2025-07-12,SC02,L1,FRDG-A,160,1,8,55.65,0.612
2025-07-13,SC02,L1,FRDG-A,205,3,7,57.75,0.709
2025-07-14,SC02,L1,FRDG-A,198,2,4,49.86,0.805
2025-07-15,SC02,L1,FRDG-A,312,2,5,26.56,0.776
2025-07-16,SC02,L1,FRDG-A,241,0,6,52.69,0.875
2025-07-17,SC02,L1,FRDG-A,279,1,4,28.69,0.822
2025-07-18,SC02,L1,FRDG-A,276,0,1,55.05,0.833
2025-07-19,SC02,L1,FRDG-A,212,2,2,56.21,0.704
2025-07-20,SC02,L1,FRDG-A,192,0,8,47.0,0.743
2025-07-21,SC02,L1,FRDG-A,275,2,5,56.89,0.854
2025-07-22,SC02,L1,FRDG-A,270,0,5,39.19,0.818
2025-07-23,SC02,L1,FRDG-A,274,1,7,35.43,0.927
2025-07-24,SC02,L1,FRDG-A,262,0,4,22.48,0.783
2025-07-25,SC02,L1,FRDG-A,247,1,8,35.73,0.756
2025-07-26,SC02,L1,FRDG-A,182,2,4,31.55,0.718
2025-07-27,SC02,L1,FRDG-A,173,0,3,24.37,0.752
2025-07-28,SC02,L1,FRDG-A,262,2,6,59.88,0.766
2025-07-29,SC02,L1,FRDG-A,219,0,5,43.87,0.813
2025-07-30,SC02,L1,FRDG-A,233,1,6,41.56,0.925
2025-07-31,SC02,L1,FRDG-A,261,2,5,20.52,0.819
2025-08-01,SC02,L1,FRDG-A,259,3,7,45.64,0.722
2025-08-02,SC02,L1,FRDG-A,141,2,6,28.54,0.769
2025-08-03,SC02,L1,FRDG-A,158,1,3,42.68,0.82
2025-08-04,SC02,L1,FRDG-A,237,0,8,43.03,0.69
2025-08-05,SC02,L1,FRDG-A,275,1,8,22.68,0.76
2025-08-06,SC02,L1,FRDG-A,313,2,5,54.26,0.745
2025-08-07,SC02,L1,FRDG-A,247,2,6,40.74,0.874
2025-08-08,SC02,L1,FRDG-A,309,0,5,54.78,0.767
2025-08-09,SC02,L1,FRDG-A,189,2,6,20.66,0.646
2025-08-10,SC02,L1,FRDG-A,208,1,7,46.23,0.718
2025-08-11,SC02,L1,FRDG-A,266,2,11,45.6,0.701
2025-08-12,SC02,L1,FRDG-A,256,1,4,35.76,0.83
2025-08-13,SC02,L1,FRDG-A,259,0,4,46.23,0.873
2025-08-14,SC02,L1,FRDG-A,208,2,4,43.0,0.812
2025-08-15,SC02,L1,FRDG-A,265,0,5,51.13,0.777
2025-08-16,SC02,L1,FRDG-A,197,1,7,44.21,0.654
2025-08-17,SC02,L1,FRDG-A,166,0,6,39.26,0.657
2025-08-18,SC02,L1,FRDG-A,302,1,5,53.05,0.92
2025-08-19,SC02,L1,FRDG-A,232,1,5,28.9,0.767
2025-08-20,SC02,L1,FRDG-A,254,2,7,45.24,0.892
2025-08-21,SC02,L1,FRDG-A,261,2,4,21.12,0.885
2025-08-22,SC02,L1,FRDG-A,260,1,5,58.51,0.631
2025-08-23,SC02,L1,FRDG-A,193,2,5,54.11,0.809
2025-08-24,SC02,L1,FRDG-A,184,0,7,37.15,0.651
2025-08-25,SC02,L1,FRDG-A,268,1,5,42.18,0.877
2025-08-26,SC02,L1,FRDG-A,270,0,6,43.36,0.847
2025-08-27,SC02,L1,FRDG-A,240,1,6,55.88,0.803
2025-08-28,SC02,L1,FRDG-A,215,0,3,36.29,0.738
2025-08-29,SC02,L1,FRDG-A,258,2,6,33.41,0.868
2025-08-30,SC02,L1,FRDG-A,199,1,3,55.07,0.605
2025-08-31,SC02,L1,FRDG-A,174,2,7,38.07,0.745
2025-09-01,SC02,L1,FRDG-A,266,2,8,43.29,0.789
2025-09-02,SC02,L1,FRDG-A,274,3,5,47.55,0.921
2025-09-03,SC02,L1,FRDG-A,290,1,4,34.08,0.912
2025-09-04,SC02,L1,FRDG-A,245,3,4,39.56,0.811
2025-09-05,SC02,L1,FRDG-A,266,0,8,28.05,0.795
2025-09-06,SC02,L1,FRDG-A,164,2,5,24.37,0.817
2025-09-07,SC02,L1,FRDG-A,232,1,6,56.11,0.711
2025-09-08,SC02,L1,FRDG-A,317,3,3,29.46,0.889
2025-09-09,SC02,L1,FRDG-A,302,1,5,41.47,0.804
2025-09-10,SC02,L1,FRDG-A,257,1,5,48.81,0.832
2025-09-11,SC02,L1,FRDG-A,317,1,3,22.01,0.782
2025-09-12,SC02,L1,FRDG-A,209,1,5,26.44,0.966
2025-09-13,SC02,L1,FRDG-A,122,2,7,56.07,0.664
2025-09-14,SC02,L1,FRDG-A,196,1,3,33.73,0.681
2025-09-15,SC02,L1,FRDG-A,240,0,3,37.64,0.729
2025-09-16,SC02,L1,FRDG-A,245,1,6,36.26,0.921
2025-09-17,SC02,L1,FRDG-A,265,0,6,30.8,0.799
2025-09-18,SC02,L1,FRDG-A,258,4,8,41.79,0.757
2025-09-19,SC02,L1,FRDG-A,231,1,4,44.9,0.963
2025-09-20,SC02,L1,FRDG-A,121,0,9,34.38,0.766
2025-09-21,SC02,L1,FRDG-A,166,0,2,39.97,0.768
2025-09-22,SC02,L1,FRDG-A,223,2,8,59.88,0.872
2025-09-23,SC02,L1,FRDG-A,235,0,3,24.34,0.807
2025-09-24,SC02,L1,FRDG-A,255,1,3,23.72,0.779
2025-09-25,SC02,L1,FRDG-A,210,1,4,40.58,0.742
2025-09-26,SC02,L1,FRDG-A,269,1,2,46.17,0.765
2025-09-27,SC02,L1,FRDG-A,161,3,5,40.61,0.665
2025-09-28,SC02,L1,FRDG-A,249,1,4,29.39,0.668
2025-09-29,SC02,L1,FRDG-A,235,1,8,25.6,0.83
2025-09-30,SC02,L1,FRDG-A,223,1,5,25.21,0.772
2025-07-01,SC02,L1,FRDG-B,231,1,5,38.29,0.949
2025-07-02,SC02,L1,FRDG-B,217,2,4,33.18,0.776
2025-07-03,SC02,L1,FRDG-B,185,4,8,51.26,0.767
2025-07-04,SC02,L1,FRDG-B,270,3,3,28.79,0.906
2025-07-05,SC02,L1,FRDG-B,169,3,3,45.54,0.684
2025-07-06,SC02,L1,FRDG-B,153,1,6,41.39,0.601
2025-07-07,SC02,L1,FRDG-B,201,3,4,48.76,0.856
2025-07-08,SC02,L1,FRDG-B,209,1,10,21.27,0.718
2025-07-09,SC02,L1,FRDG-B,253,2,3,38.85,0.802
2025-07-10,SC02,L1,FRDG-B,257,1,8,20.83,0.843
2025-07-11,SC02,L1,FRDG-B,233,1,4,29.1,0.753
2025-07-12,SC02,L1,FRDG-B,145,0,4,42.83,0.685
2025-07-13,SC02,L1,FRDG-B,181,1,6,25.04,0.716
2025-07-14,SC02,L1,FRDG-B,222,1,5,46.17,0.74
